UniqueCount	AmbigCount
45	2
0	0
0	0
1	10
63	1
0	0
20	47
0	47
401	11
115	3
0	0
0	34
9	34
11	1
120	10
115	2
176	8
130	20
2	0
1	5
4	5
175	46
229	7
10	35
0	35
535	0
0	0
0	0
12	0
0	0
1618	59
12	59
0	59
0	0
30	13
3	0
0	0
0	0
141	7
2	0
0	119
0	118
0	119
13	61
0	60
154	12
584	12
312	6
415	15
1193	36
72	0
2480	61
4	0
30	4
4	0
18	0
2548	71
265	6
36	2
181	9
1	0
54	0
40	3
0	0
295	4
220	3
4	28
0	28
0	0
55	2
0	0
18	21
6	5
870	28
201	5
0	3
0	3
2	0
1178	16
1	0
638	19
3060	47
28	2
41	5
283	7
0	0
167	11
216	9
12	1
1614	59
0	0
1303	36
374	2
0	10
0	10
0	0
0	5
4	5
11	1065
630	1084
1	0
98	3
0	0
44	1
473	1420
15	1416
243	3
0	0
24	0
0	53
2	53
0	53
7	1
811	18
0	0
0	14
0	14
8	0
33	136
2	137
2	0
573	23
0	0
41	252
1	232
1	250
0	0
166	97
157	96
199	8
0	0
739	19
0	0
15	1
0	0
626	8
243	13
0	0
0	0
5	9
2	9
12	0
829	20
2	0
77	0
5	1
733	31
0	0
33	6
0	1
240	6
8	0
6	0
1	0
112	9
40	0
62	42
5	0
2	0
0	758
9	758
6	80
0	80
0	78
0	0
0	0
0	0
85	4
29	0
0	0
177	425
3	374
53	4
1	0
0	0
326	9
1	0
132	5
6	0
0	0
323	11
9	654
215	660
184	166
0	160
37	1
114	13
32	447
26	446
1	0
0	0
19	0
229	6
0	13
1	14
41	1
0	0
0	0
0	0
15	3
271	8
0	0
1938	33
0	0
0	0
25	0
215	288
0	0
445	9
173	6
4	0
1	0
1497	42
810	22
189	399
0	396
1	119
216	124
164	2482
0	2478
120	8
99	43
1	0
817	22
2	9
630	9
0	0
162	14
12	2
130	6
197	7
0	0
136	6
0	0
104	7
21	8
2751	3878
118	4
0	0
477	13
40	0
0	8
1	8
0	14
102	3
91	2
0	0
1	390
0	390
183	4
329	13
24	1
0	203
58	204
79	14
0	9
0	9
178	3
566	19
16	4
91	7
13	0
0	0
39	1
3	0
0	0
275	11
11	0
31	1
0	117
72	120
2	0
173	310
6	306
0	0
3	5
10	3
4634	77
643	18
77	1
1286	13
0	0
14	0
15	1
249	12
230	6
0	0
2398	72
55	5
37	63
0	63
120	5
48	11
0	0
42	0
169	6
29	0
207	10
124	19
136	3
220	9
0	0
373	176
277	12
13	1
51	2
2777	93
141	7
3	0
15266	397
127	3
45	0
232	10
138	5
242	5
119	1
0	0
1	0
428	15
0	0
83	4
426	12
1371	42
2	0
1150	308
116	2
3	0
54	84
0	0
23	0
6	0
0	0
0	0
2202	51
4	0
266	2
0	0
23	0
562	23
831	26
18	0
0	1
0	1
750	99
227	5
177	2
3	0
14	0
0	780
79	781
0	0
536	23
5	0
940	37
330	13
9	3
165	4
1125	30
0	17
1	17
693	35
0	0
331	16
12	0
1	0
0	0
143	0
54	1
119	4
143	1
0	0
0	152
28	54
51	154
67	2
5	0
6	0
14	1
1	295
0	289
0	291
0	295
225	7
18	232
5	233
0	0
46	2
1330	45
99	2
120	4
449	7
8	0
32	34
21	35
1755	49
0	0
0	0
91	2
0	0
0	0
0	74
0	74
1384	46
545	24
0	0
68	7
36	1
0	0
6302	184
0	0
134	250
1	248
34	14
5	0
0	0
333	6
0	121
240	7
393	9
0	0
0	0
1	0
187	6
696	28
389	17
0	0
10	103
3	0
242	5
301	8
21	0
58	2
0	45
17	0
12	0
37	1
114	7
170	5
0	3
0	0
0	0
0	0
37	18
0	0
1	0
2	1
77	1
1458	62
2	0
23	0
368	12
57	29
625	21
179	6
1	12
1	13
8	0
119	3
10	0
5450	156
62	2
58	1
798	30
0	0
0	743
10	743
185	6
309	12
89	2
1	4
423	13
557	14
619	23
1150	42
38	183
15	181
636	12
188	105
0	12
478	7
0	0
391	96
0	0
0	41
2	41
1	5
0	5
0	0
0	0
0	0
796	27
1681	46
0	1823
101	1829
221	28
20	91
561	18
64	0
124	2
7	0
39	0
9	5
21	1
1414	30
1	0
332	9
0	0
0	0
348	6
360	9
32	27
281	9
1122	65
6	2
23	9
0	0
1	1
19	0
1070	32
843	31
71	0
138	4
0	0
44	0
11	3
2	0
154	6
1684	50
0	0
0	0
2145	54
133	147
28	1
0	0
903	15
2	0
174	0
256	9
1697	63
103	2
403	27
6	0
2	0
122	13
1321	38
0	0
0	35
10	85
6	85
0	0
8	40
1	40
22	0
146	4
310	7
0	0
0	69
45	99
28	17
4	0
90	3
28	1
0	0
39	3
0	0
0	14
143	5
61	3
3	0
533	15
2	0
0	0
831	21
3	0
294	9
253	6
1	0
0	0
23	0
648	10
88	1
340	14
1780	119
35	0
0	0
75	11
94	4
63	2
0	0
348	76
34	2
16	0
0	0
4	0
19	1320
286	1322
46	0
11	0
1464	43
0	30
18	30
42	0
2	0
2	0
60	3
40	1
1	0
225	3
1232	44
18	287
21	286
264	9
380	9
354	10
64	5
267	8
24	2
1	0
0	0
1138	31
196	9
2187	46
380	9
1	589
0	589
45	2
496	53
889	27
47	2
1	0
0	3
1	3
114	5
0	0
1512	56
625	13
55	1
0	0
0	782
202	788
490	13
0	0
155	2
0	91
6	91
57	6
6	0
779	32
153	5
0	191
19	191
64	1
1	0
106	1
176	5
410	16
1625	42
0	1
0	1
22	1
0	0
1754	64
88	1
40	1
1661	57
0	13
0	13
4	0
0	0
0	0
31	1
10	0
134	3
3	0
31	0
4207	142
0	0
38	3
482	14
59	3
158	7
0	0
0	0
1	0
1	0
22	249
5	249
913	25
593	21
46	3
418	7
846	33
14	105
993	37
150	141
0	14
81	0
697	19
312	5
0	0
1	0
1	0
220	25
0	0
0	0
111	2
145	3
35	5
248	10
0	0
228	9
2	13
0	13
127	1
5	0
400	10
178	5
0	0
855	39
0	0
0	0
45	1
70	2
142	1027
0	1022
9	15
15	1
15	0
28	0
0	0
0	0
390	11
0	0
706	25
0	0
291	5
95	1
0	0
0	0
69	5
654	17
7	0
23	0
13	0
464	13
30	387
0	387
0	0
0	0
604	14
2697	74
1101	38
0	0
0	0
91	3
197	6
1445	53
135	6
252	83
8	50
10	47
2	0
10	4
0	4
82	2
138	1
1	0
27	0
57	5
342	1893
24	1
393	71
3	0
482	20
2	19
0	19
8	0
1	0
2	0
0	0
57	2
95	2
495	14
283	51
74	3
0	0
114	2
1	0
0	0
24	1
191	6
41	2
227	6
0	0
3	0
8	0
6	0
0	69
37	72
163	6
5	13
0	13
182	9
4	1
1043	32
1	15
2	15
0	0
4	0
2	0
0	0
417	16
3	0
45	0
250	2
912	740
3	0
325	5
1	0
0	0
594	25
189	5
28	1
106	5
53	0
420	11
8	0
152	4
333	17
901	11
0	0
30	42
1532	64
0	0
0	24
0	0
709	29
251	7
86	0
1638	45
29	1
0	0
196	3
492	18
727	30
750	10
1	0
137	3
116	4
54	0
92	0
63	2
107	49
90	1
12	68
6	68
51	2
13	0
0	0
0	0
0	0
0	0
43	2
4	4838
362	4850
235	5
0	0
104	109
494	16
372	14
0	0
0	331
43	364
1	413
32	237
0	15
1308	56
45	2
190	4
29	98
0	98
204	4
3932	69
84	5
26	0
80	4
0	0
194	4
2926	116
370	6
121	4
0	0
2	0
2	1
129	1
380	12
764	30
5	0
1671	50
0	0
70	37
7	0
3437	81
524	11
60	6
90	2
0	35
0	35
7	0
5	1
125	5
483	10
492	18
0	18
0	18
120	5
5	0
866	25
24	1
34	0
0	0
0	0
110	5
0	0
86	5
0	0
505	16
138	2
112	4
304	4
203	3
7223	97
419	13
18	119
9	123
14	2
0	0
0	1
0	1
36	2
979	35
219	7
3087	128
420	16
0	2
166	6
5	0
0	0
7	0
0	0
2	0
271	59
49	1
702	22
0	0
30	1
238	2
0	0
0	0
37	2
532	25
30	397
183	400
451	23
239	15
116	5
603	20
1	182
17	182
0	38
2	39
0	36
0	38
0	30
0	0
0	0
10	2
0	2
107	5
46	3
13	1
2	0
63	2
6	32
44	33
2	0
404	7
35	1
39	9
6	18
6	18
1	0
269	6
1	2
841	29
280	6
25	2
17	1
2116	73
34	16
304	9
41	1
628	23
20	1
9	0
0	3
453	13
5	62
0	0
0	0
103	1
89	4
0	0
858	27
0	0
4	0
0	1
6	4
6	1
13	0
596	9
0	0
308	6
466	6
109	3125
17	3124
1	0
5652	121
190	6
0	4
90	2
1	3
0	0
4	0
2093	61
37	1
775	26
0	0
536	10
0	0
0	0
778	25
920	225
4	0
1170	22
1032	148
0	0
62	1
0	1
2	0
194	3
0	0
97	3
7	0
2	0
673	13
1321	45
0	0
0	0
211	6
0	0
92	3
14	0
115	2
389	7
54	1
471	9
4801	61
158	9
0	0
0	0
76	1
126	7
179	7
8	0
24	10
36	1
1	0
446	26
758	25
64	1
0	0
1070	37
5	1
3	0
0	0
0	0
0	0
82	52
2	48
344	15
0	0
1115	53
39	1
343	5
0	26
0	584
0	420
83	586
1240	57
0	0
46	3
1894	64
202	165
3	161
2	0
8	0
1	1
5	0
420	7
15	0
363	9
426	12
8	14
419	15
0	0
442	8
429	6
0	0
287	4
140	10
3	52
11	1
427	15
0	0
613	20
71	1
7	2
45	3
3	0
505	11
0	0
0	0
41	4
107	2
0	0
38	96
69	96
0	0
35	5
6	54
13	54
1030	29
0	27
35	1
67	0
0	0
0	0
135	4
712	92
4734	96
1	0
423	10
167	8
1	0
510	20
21	0
159	3
954	34
138	55
113	9
103	7
808	39
578	16
491	18
336	593
0	585
12	1
107	5
434	75
106	3
319	5
350	11
12	0
0	0
0	0
11	0
6	0
901	20
11	0
0	329
96	330
2384	41
0	0
26	221
3	220
453	9
0	0
3286	80
33	15
2282	68
26	0
978	37
24	1
188	4
0	0
0	2
0	0
0	0
15	0
2758	83
606	16
62	1
327	1
0	0
0	0
476	13
0	0
35	0
184	51
178	206
0	271
411	7
253	6
362	14
0	0
0	0
21	4
85	1
0	2
1	2
0	0
5	0
324	8
99	2
44	1
0	0
369	4
0	0
1	0
491	10
1182	27
0	0
323	6
5	1
5	0
4	10
1108	49
0	0
0	0
300	15
0	0
0	0
1107	34
0	0
210	9
0	0
2	1
298	8
0	0
136	2
465	12
1089	35
12	1
384	9
126	1
1	2
944	38
0	0
32	2
0	0
61	2
0	0
11	0
4	0
255	8
105	3
0	0
0	19
10	0
2	0
448	14
540	11
157	4
15	108
0	108
127	9
150	5
2	0
0	0
4505	142
0	0
0	0
171	8
29	0
0	0
6	4
174	103
4	5
19	1
29	0
376	12
0	112
637	16
299	9
1004	30
70	1
0	0
0	0
457	13
394	10
0	0
0	0
0	8
25	9
10	0
34	22
1	0
151	6
956	38
0	0
28	0
16	33
0	33
1	0
46	1
1	0
37	1349
46	1350
0	0
21	0
0	0
190	4
13	1
66	1
0	0
20791	745
0	0
138	7
521	17
86	56
8	63
0	63
0	0
1	13
0	0
345	10
4	0
0	1
4	0
203	6
706	20
0	20
4	20
0	461
2	461
0	428
2	0
5	3
0	1
1338	38
18	0
0	0
0	0
1	1
50	2
8	0
1399	56
25	4
332	12
62	0
16	0
0	0
476	23
34	1
314	14
20	52
7	52
0	0
0	0
1	0
156	11
48	0
0	0
2	0
77	2
1	72
6	72
0	0
188	8
25	2
40	1
583	19
1553	60
17	2
449	21
241	6
0	0
0	0
76	5
95	1
13	0
105	57
2	0
24	0
274	7
199	9
0	0
0	1
14	0
0	0
2	0
0	0
5	0
32	1
25	1
0	0
0	19
0	17
48	0
0	0
49	0
0	0
1374	41
0	0
1	0
20	0
1	11
0	0
22	0
2	0
0	0
0	0
3	0
62	1
385	12
67	7
2036	55
0	0
0	28
2	28
245	13
0	0
0	0
0	0
224	6
98	2
0	0
0	0
1	0
18	0
42	1
34	8
49	7
255	6
658	94
1	2
3	551
148	553
357	20
0	0
51	1
665	20
2616	77
7	0
8	0
50	6
0	30
0	30
35	3
0	0
414	17
445	15
120	11
122	3
1	0
1	2
0	0
24	0
226	3
0	0
292	8
88	3
143	5
14	1
159	7
0	0
2	0
358	7
0	0
847	35
155	5
0	0
534	17
566	26
331	6
2263	63
7	0
1041	24
318	14
861	40
0	0
29	7
3	0
34	0
92	6
0	0
0	1
11	0
0	0
884	31
0	0
297	5
0	0
2023	51
0	0
7	3
18	3
175	5
16	0
1345	47
0	0
65	41
201	58
133	2
217	11
208	12
0	8
0	138
21	138
0	0
1	22
0	22
50	5
141	0
98	1
1	4
98	2
0	0
0	0
11	14
22	0
389	13
0	57
1109	36
6	0
12	0
44	11
485	17
60	6
263	4
1	0
4	0
0	0
760	23
417	10
537	40
33	1
165	3
95	1
0	0
589	23
173	3
47	3
0	0
1159	31
55	0
0	0
128	5
0	0
80	10
3	712
130	715
257	5
16	2
0	0
4782	152
1	0
3	5
359	7
1	0
611	9
36	1
3	0
0	0
60	0
0	0
0	0
46	0
0	0
137	5
20	0
458	15
3	1
169	5
1	0
352	6
0	0
1791	68
90	4
200	7
103	0
466	15
49	7
11	71
4	0
2	0
1	0
428	11
20	4
148	5
389	5
74	5
305	8
325	7
46	2
0	0
105	1
0	0
195	3
8	69
126	6
69	2
8	0
28	0
9	40
290	7
458	9
299	13
134	8
0	0
0	0
0	0
163	11
46	2
267	6
0	0
0	1
669	16
302	5
4	0
214	8
1	3
347	8
440	11
6	52
0	0
264	3
4	0
139	8
2	0
126	12
2906	61
62	3
9	1
226	3
0	0
58	2
263	11
213	5
60	0
636	19
16	1
8	1
0	0
34	55
273	5
3	0
114	3
18	1
105	3
199	8
1	0
0	0
107	6
1276	35
53	5
791	21
3575	3899
336	7
806	19
106	2
0	0
482	7
510	17
1532	50
146	2
1	1
20	0
2	0
0	0
0	0
9	1
0	0
95	3
355	7
15	0
18	0
82	2
128	5
12	0
49	2
132	5
141	3
25	0
573	21
508	10
244	6
0	3
909	23
16	1
256	4
26	1
588	16
164	5
111	1
29	1
392	12
61	1
0	0
0	0
1	0
2650	74
0	0
588	83
0	0
52	1
0	0
53	0
1	0
476	12
0	0
159	8
589	20
7	0
3863	85
32	2
41	4
867	39
0	0
268	9
11	0
294	7
159	3
30	0
620	235
0	0
168	7
106	6
0	0
1113	34
0	0
14	1
0	0
0	0
344	14
2	0
0	0
0	0
0	0
137	9
36	0
0	0
18	0
10	0
16	29
2365	58
0	0
39	2
2293	80
0	0
11	1
0	0
4	0
45	0
334	12
0	0
0	0
1	0
92	2
0	0
6	2
612	15
20	1
14	3
275	12
983	20
1162	40
38	1
6	0
234	8
1072	30
8	9
99	1
280	7
0	0
0	0
1210	50
8	14
7	10
40	5
55	3
13	0
123	3
17	1
14	0
55	0
499	14
575	18
2	1
3	95
28	4
214	12
0	0
184	27
200	5
0	0
1	0
884	29
0	2
0	0
363	9
0	0
46	3
1409	45
15	0
10	0
4	0
3	0
0	0
172	12
0	4
0	0
6	0
341	9
380	14
919	2954
123	6
0	0
267	3
0	0
0	0
0	0
78	75
1	1
102	5
211	7
