UniqueCount	AmbigCount
12	0
0	248
0	138
0	248
0	64
30	76
0	76
11	20
167	9
1	0
491	15
13	1
0	0
267	5
561	15
0	237
0	237
103	9
0	0
437	11
0	23
0	14
0	23
194	3
255	5
0	0
1005	27
118	56
2	0
5065	153
301	10
0	0
0	0
0	0
66	4
1	2
0	2
5	636
0	635
1874	61
39	1
5	343
10	355
0	354
597	17
0	0
19	0
0	0
492	21
0	180
0	174
1	179
0	173
0	27
20	27
0	1
0	1
163	1504
0	1350
24	1507
0	0
1	226
0	226
301	7
68	16
570	23
339	13
0	51
13	87
2	87
438	13
450	10
0	23
0	23
476	106
79	3
41	0
593	16
13	0
59	1
1751	57
431	10
1	0
1501	74
8	19
0	0
45	5
0	22
0	0
0	12
0	22
1715	54
975	40
2	0
161	5
0	0
6	43
0	43
268	8
0	0
388	11
0	1050
0	1050
406	6
117	2
698	20
6	0
520	12
7	0
461	17
98	17
1	1
0	0
0	170
35	171
1139	29
10	3
557	14
426	28
155	367
75	363
1	0
183	2
591	18
39	0
522	14
21	2
1285	56
0	71
13	72
1	0
3	0
31	0
90	0
2713	78
12	38
0	38
0	0
28	462
11	462
6	0
140	2
253	639
14	634
321	11
496	23
182	2
75	4
284	2
0	0
5	184
147	188
1104	33
474	12
0	0
0	0
0	0
774	23
11	0
144	7
1162	181
3128	80
5	241
195	248
17	0
602	26
14	3
0	0
0	0
0	285
5	285
0	0
148	9
0	0
417	2332
4	2322
0	3
1	3
30	1
96	421
0	421
629	28
14	0
0	63
1	63
100	4
2	43
193	49
0	484
615	507
741	926
3	907
2	0
0	583
36	582
0	440
6	440
262	243
140	239
700	25
3	0
3	20
0	20
531	14
5	0
354	13
0	0
106	1
160	5
0	0
494	12
0	0
33	0
378	8
289	8
0	239
0	127
0	173
0	248
14	6
17	1
7	12
271	6
0	61
6	54
0	61
2	0
4	0
524	15
17	0
65	33
2	0
0	0
1372	44
12	0
0	0
4	0
443	16
218	4
469	13
2	380
1	395
1	267
1	7
0	0
272	10
206	12
0	148
36	153
2	156
30	156
11	0
0	5
0	5
0	0
265	8
0	0
17	0
583	14
788	40
71	1
3	0
31	7
26	0
82	1
2	6
1702	50
119	2
37	3
82	212
0	210
134	2
474	12
0	0
295	5
1	0
0	0
760	19
215	8
182	5
6	3
5354	145
0	0
166	2
129	4
769	19
3	0
0	0
0	0
8	123
0	124
0	496
3	496
811	18
410	6
0	0
253	8
0	0
20	0
33	2
0	6226
4	6226
3	0
151	1
8	39
0	39
0	0
607	21
3	0
241	7
551	16
49	737
0	729
655	24
2030	46
522	20
30	2
571	18
425	20
1233	44
33	5
118	3
25	1
7	0
1034	41
0	44
50	182
0	180
0	3
263	6
0	1932
0	1905
0	1932
0	1847
0	1920
0	1920
0	1905
0	1867
0	1847
0	0
0	0
0	0
3678	134
120	2
0	0
391	1616
130	1614
15	20
184	8
23	4
531	27
68	1
176	2
1	0
20	0
0	0
1	122
42	123
0	0
565	19
36	5
173	114
136	3
761	911
244	6
0	0
63	2
538	14
69	61
0	0
1246	40
245	334
693	19
796	26
0	85
3	85
233	17
0	141
105	146
50	0
26	134
0	134
107	2
12	754
118	761
276	3
67	2185
0	2185
36	4
2	0
0	0
0	0
0	3
0	3
24	0
5	0
0	0
161	7
14	451
159	452
698	717
5	690
32	1
70	0
4	1
16	1
41	3
2	0
350	500
2	486
703	996
58	978
0	0
160	5
5	0
11	567
0	566
49	370
18	370
0	0
2	0
233	25
0	0
207	7
575	14
0	41
0	41
93	1
1	83
2	83
0	0
2	0
152	11
1	0
66	1
7	8
0	0
0	0
0	0
304	17
0	0
0	0
0	71
30	71
299	5
675	15
6	185
0	185
128	3
2108	76
3	138
0	131
0	112
0	103
167	3
4	4
14	1
0	1
417	11
36	5
1674	3525
292	12
2161	46
0	265
0	265
43	3
771	23
542	12
6	7
0	7
2738	238
26	0
0	0
1778	45
0	1709
81	1709
155	3
31	0
38	1
1885	54
203	1
484	17
187	7
9	0
125	1253
95	1247
33	0
6147	123
300	17
257	11
6	0
0	955
43	956
27	1
0	0
1	484
56	484
0	0
355	15
347	7
255	70
0	0
351	21
198	3
240	12
3	247
3	255
0	243
3	0
4	0
4	0
39	11
85	3
18	1
343	7
18	3
20	107
0	107
0	0
0	1
0	1
16	197
1	197
2396	90
6	168
0	102
1	126
1	167
1564	39
30	11
467	15
136	0
0	0
150	5
66	0
175	4
903	29
118	14
1	1846
421	1867
162	3
507	13
234	20
0	0
140	105
288	9
1	2
162	10
44	2
240	6
80	3
78	62
1596	40
0	0
459	13
0	0
1	0
68	3
0	81
73	82
62	5
800	24
1347	45
0	165
45	165
231	6
12	0
473	19
5	0
495	24
137	1
1051	25
12	4
943	23
0	2
0	2
0	13
34	15
66	597
33	487
137	489
86	2
259	15
75	662
0	659
0	661
82	4
4	1
1	11
1	0
545	16
9	10
6	10
294	504
1	495
2	7
138	40
29	1
0	0
2819	82
0	0
0	6
1	6
266	9
676	24
65	16
0	0
42	0
3	0
5	2144
564	2559
1	0
38	2
0	0
16	0
6	0
0	145
0	84
10	145
0	84
282	7
0	0
571	12
0	1
449	17
0	0
1	296
0	296
43	3
811	24
1	4
0	1
0	4
8	1
1	0
174	6
456	14
40	1
75	4
99	0
215	8
475	17
0	298
0	298
131	7
28	2
48	16
302	14
0	0
290	8
2	0
437	11
8	0
399	12
684	25
3367	2212
0	2098
0	111
11	111
0	0
0	0
194	5
137	7
0	238
0	238
23	112
0	111
16	8
187	8
685	38
0	6
1	6
185	7
116	3
1	0
154	7
613	21
0	0
446	11
0	536
5	536
0	0
0	0
45	2
0	0
594	40
69	1
1	2
422	15
55	1
1165	43
113	2
76	0
138	1
14	4
10	20
6	0
301	9
15	1
2	0
179	8
39	1
33	1
457	8
275	9
13	7
2	0
504	11
0	66
27	67
399	7
16	0
44	3
1	0
8	5
1	5
183	1
5135	191
1219	19
22	1
0	0
0	0
324	12
11	71
1	71
8	50
0	73
23	2
298	6
1002	29
826	26
359	148
1	0
135	4
187	3
3	0
179	2
5	100
6	100
527	22
247	5
0	0
143	2
134	3
34	2
1371	40
4	0
249	10
39	1
13	9
13	248
68	250
320	12
3	0
40	0
32	0
720	19
0	0
401	14
127	6
53	215
1	0
143	731
0	728
238	18
7	401
96	402
4616	153
158	3
1	0
2	56
0	45
0	65
0	53
0	68
66	66
187	69
31	0
52	146
0	143
58	1
77	6
149	5
1104	39
0	0
112	3
0	0
2	26
4	26
253	11
185	12
0	2
820	50
66	276
52	274
26	1
74	1
43	0
1303	51
115	9
21	228
1	228
12	0
0	5
33	103
217	2
0	193
10	193
37	0
1565	50
1	1
169	3
4	52
1	52
36	1
83	4
95	4
0	0
15	1
242	13
32	1
1	0
52	3
265	38
6	28
1	28
1441	37
0	0
0	0
47	5
5435	202
51	3
340	7
161	3
115	2
2	6
319	10
4622	170
0	1953
49	1953
0	36
63	37
77	6
379	11
0	1
1385	46
644	13
7	0
198	9
202	9
1	0
5121	167
620	12
0	0
37	1
0	0
0	0
722	36
46	10
39	145
0	144
241	11
14	0
109	230
1	224
1064	36
123	3
18	1
40	0
528	13
397	20
67	2
251	591
15	1311
0	0
479	8
3	0
0	7
0	7
166	48
574	15
0	0
0	0
3	62
10	62
0	0
1	0
0	0
17	10
328	371
0	357
924	39
661	27
0	0
351	7
0	2
1	2
1517	52
27	1
0	0
0	0
558	15
957	24
140	7
0	0
0	8
0	8
1702	1178
579	23
52	0
153	6
0	0
0	0
497	13
3	0
151	6
650	22
41	1
1005	2743
452	2747
1613	51
193	6
0	0
160	5
312	10
0	0
5	0
0	204
42	205
197	1426
13	1424
406	18
79	321
0	319
98	4
1904	47
0	0
0	13
1	16
77	2
2	0
660	30
87	10
45	4
4	950
387	959
83	1
169	8
695	26
0	787
426	795
0	601
26	601
747	29
0	20
0	0
28	1
1	0
25	0
0	0
2	0
108	2
218	4
13	1
214	3
0	0
213	406
0	0
7	0
504	7
0	12
1	12
36	0
46	48
106	411
14	407
537	18
115	3
14	0
95	0
0	93
0	93
1	0
0	0
13	0
147	22
121	5
186	9
2959	92
530	13
54	1
64	1
1	14
4	0
273	298
42	0
105	3
4	0
0	421
113	423
202	6
1	106
0	106
518	17
18	0
293	10
37	1
0	0
145	2
1	0
4	4
1	0
1609	61
43	573
0	572
0	0
45	3
2	18
0	18
636	18
211	32
0	0
4497	173
1682	54
312	11
0	0
2	5
262	7
1	0
370	12
0	91
0	91
0	0
159	9
0	0
10	0
32	1
314	14
677	33
310	12
0	0
9	0
388	18
77	1
31	27
115	0
2718	60
985	18
263	4
0	133
154	139
0	0
43	0
4	0
0	0
0	0
0	147
4	147
612	20
384	15
19	0
386	14
0	0
110	113
31	2
0	48
0	0
0	0
7	292
75	295
2370	48
27	1
27	0
7	4
1	0
0	0
56	0
0	0
4	0
719	31
151	7
107	4
0	0
644	24
61	1
1967	85
56	66
298	1
0	0
1183	1159
0	0
384	15
2605	75
569	24
0	0
124	82
1	0
25	702
1	581
50	704
0	0
0	0
17	2
0	0
447	11
0	0
1	141
91	142
15	2
553	24
0	0
220	8
32	643
0	642
0	0
314	3
236	29
0	0
0	0
6257	208
0	0
0	34
0	34
166	8
132	5
228	9
0	0
143	899
19	1250
29	1239
0	0
148	7
87	1
18	0
135	2
1	0
5	756
0	755
141	9
0	0
31	16
526	23
67	252
1	250
10	263
0	263
0	0
2	0
295	4
1	5
115	6
23	23
2	0
234	9
0	17
0	17
0	484
0	484
41	0
44	283
1758	35
5336	179
154	4
7	10
477	11
4	6
0	5
91	4
387	12
10	0
188	2
18	0
29	1214
0	1020
12	1052
1	817
5183	202
3447	118
0	816
0	816
3	327
4	327
339	4295
140	4290
0	0
530	15
5	66
55	67
61	5
2	176
17	6
456	15
213	8
563	14
41	1
2249	80
3865	127
0	6
1402	58
297	18
0	0
16	5
0	0
653	18
0	0
64	1
0	0
0	0
3	8
227	8
0	0
16	32
0	30
467	17
113	6
0	0
0	50
12	50
35	3
135	15
160	3
206	5
178	18
5	0
1	2
3	3
244	45
265	3
0	103
0	103
545	2
0	0
0	0
12	0
0	0
1971	75
18	71
0	70
0	0
54	9
7	0
0	0
0	0
148	7
1	0
0	129
0	129
0	129
16	49
0	49
124	13
608	17
375	12
395	17
1451	49
81	3
3441	97
4	0
28	2
5	0
20	0
2889	87
347	14
45	4
204	20
1	0
68	0
52	0
0	0
255	4
280	7
7	51
2	50
0	0
48	1
0	0
23	18
2	4
1044	39
203	6
0	2
0	2
1	0
1548	20
64	1
969	40
2843	62
22	1
43	3
368	11
0	0
95	8
291	12
18	1
1986	60
0	0
1533	45
509	12
0	8
1	8
0	0
0	16
6	16
12	1007
847	1035
3	1
113	6
0	0
39	2
951	2549
34	2541
325	10
0	0
21	1
0	50
1	52
0	51
11	0
1322	43
0	0
0	17
6	17
7	0
43	198
1	197
2	1
614	32
0	0
78	278
1	262
1	276
0	0
190	109
164	107
266	9
0	0
817	28
0	0
34	0
0	0
759	29
263	20
0	0
0	0
2	3
1	3
16	0
1066	33
1	0
109	1
8	1
693	27
0	0
33	10
1	0
403	9
19	0
8	3
0	0
105	6
32	0
85	73
20	0
0	0
0	884
13	884
11	123
0	123
0	120
0	0
0	0
0	0
71	1
36	1
1	0
213	544
0	493
52	3
4	0
0	0
518	14
0	0
102	4
5	0
0	0
349	12
5	856
202	857
244	182
0	166
46	2
121	12
43	545
44	546
0	0
0	0
40	2
274	12
0	31
2	33
49	2
0	0
0	0
0	0
12	1
218	7
0	0
2540	41
0	0
0	0
15	2
262	475
0	0
533	18
204	3
9	4
1	0
2035	62
879	18
224	544
0	534
0	166
216	173
211	2682
0	2674
118	3
25	11
3	0
1012	22
2	10
419	11
0	0
200	27
5	1
174	8
253	9
0	0
208	4
0	0
142	4
36	8
4373	6555
188	3
0	0
545	21
36	0
0	5
1	2
0	6
157	2
133	5
0	0
6	448
0	446
183	5
343	15
34	0
0	193
77	194
225	30
0	6
0	6
176	7
672	17
13	4
62	1
26	0
0	0
24	0
4	0
0	0
351	13
18	0
32	1
2	120
93	124
3	2
214	348
2	342
1	0
1	8
19	7
7071	111
831	16
95	1
1883	17
0	0
24	1
20	2
216	9
233	7
0	0
2983	103
58	4
42	110
0	110
114	1
24	10
0	0
43	0
214	14
37	1
253	8
140	15
174	4
253	8
0	0
1046	432
366	10
12	1
90	4
3001	94
145	4
3	0
19678	432
103	0
34	0
333	12
184	7
244	15
142	4
0	0
2	0
492	10
0	0
696	13
533	20
1503	58
4	0
1483	503
124	5
2	0
82	114
0	0
35	8
18	5
0	0
0	0
2972	85
3	0
309	1
0	0
21	0
668	22
904	26
31	0
0	4
0	3
1221	180
273	8
180	7
6	0
27	0
0	881
79	883
0	0
640	15
1	0
1329	53
312	8
11	2
162	5
1389	52
0	27
0	27
1151	43
0	0
493	10
18	0
0	0
0	0
139	4
114	2
106	4
151	2
0	0
0	123
24	48
96	126
52	1
8	2
23	0
24	1
0	373
0	360
0	362
0	373
179	12
17	260
14	260
0	0
83	3
1377	43
123	8
128	3
549	18
6	0
43	37
26	37
2100	53
0	0
1	0
97	1
0	0
0	0
1	113
0	113
2006	52
703	27
0	0
145	6
31	1
0	0
7543	239
0	0
165	274
0	273
49	12
7	0
0	0
426	14
1	171
294	6
444	18
0	0
0	0
2	0
195	8
699	23
503	16
0	0
16	127
1	0
277	7
369	11
29	2
65	2
0	44
22	0
3	0
16	3
87	5
245	6
2	0
0	0
0	0
0	0
72	24
0	0
1	0
5	0
97	3
1711	38
0	0
15	0
366	15
51	35
795	18
96	4
0	13
5	13
15	0
126	3
10	0
4601	139
98	2
78	2
654	23
0	0
0	1078
14	1078
304	12
381	16
91	3
1	4
530	17
685	22
793	25
1406	53
43	154
13	154
842	22
184	103
0	8
716	15
0	0
467	99
0	0
0	44
7	44
1	6
0	6
0	0
1	0
0	0
882	46
2173	76
0	2192
157	2198
273	42
22	129
551	20
39	2
24	0
8	0
19	0
25	6
105	5
1227	38
3	0
544	15
0	0
1	0
612	14
486	15
74	35
326	6
1186	74
10	3
9	6
0	0
0	0
15	1
729	17
1018	38
85	1
136	4
2	0
69	3
7	1
3	0
142	3
1866	45
0	0
0	0
3044	95
157	165
81	2
0	0
2074	54
6	0
139	1
296	8
2805	106
136	3
553	36
6	0
3	0
183	26
1710	70
0	0
0	41
16	86
8	86
0	0
16	41
0	41
21	1
166	6
397	11
0	0
0	63
43	112
36	27
4	1
112	4
36	0
0	0
46	8
0	0
4	18
134	5
98	2
10	0
748	17
9	0
0	0
544	4
0	0
416	18
348	13
0	0
0	0
33	0
763	22
129	2
424	9
1502	113
40	1
0	0
130	21
94	3
161	5
0	0
395	67
63	0
18	0
1	0
6	0
30	1731
488	1743
82	1
3	0
2044	80
0	40
20	40
41	1
2	0
11	1
75	3
31	0
4	0
280	14
1453	39
14	350
32	350
322	12
416	19
415	15
83	2
297	7
50	2
5	0
3	0
1410	57
229	8
2527	69
464	16
0	749
0	749
40	3
600	46
1090	37
37	2
1	0
0	3
0	3
183	5
0	0
1693	41
687	14
72	0
0	0
0	878
239	887
688	21
0	0
180	5
1	89
3	90
103	4
10	0
1101	51
166	7
0	238
19	238
42	3
0	2
101	9
192	13
277	14
2128	57
0	1
0	1
22	0
0	0
1512	51
84	3
50	0
2060	76
0	23
0	23
6	0
0	0
0	0
37	0
10	0
141	0
3	0
72	3
4332	190
0	0
33	0
518	23
69	1
176	9
0	0
1	0
0	0
37	0
30	283
6	282
1251	42
759	20
90	2
480	8
839	36
21	140
1270	47
163	214
1	6
99	1
889	23
333	17
0	0
0	0
0	0
226	21
0	0
0	0
76	3
168	3
33	7
346	6
0	0
300	11
2	15
0	15
214	6
8	1
434	18
242	10
0	0
743	24
0	0
0	0
51	0
116	4
182	1177
0	1176
23	15
20	0
8	0
24	0
1	0
0	0
583	19
0	0
1000	41
0	0
399	17
103	3
0	0
0	0
122	15
711	15
9	0
26	0
16	0
654	24
31	472
0	472
1	0
0	0
729	27
2308	69
1851	31
0	0
0	0
83	2
248	5
1339	37
161	5
401	138
22	73
12	71
2	0
14	2
0	2
117	4
142	1
4	0
36	1
56	1
404	1848
30	0
495	68
13	0
557	15
4	36
0	35
2	0
2	0
11	0
1	0
69	1
126	7
669	10
349	63
67	7
2	0
147	10
1	0
0	0
73	3
285	8
53	0
255	10
0	0
11	2
9	0
4	0
0	111
49	113
192	4
5	18
0	18
289	10
12	2
1475	65
0	10
1	10
0	0
1	0
5	2
0	0
459	7
5	1
49	5
268	3
1152	914
5	2
536	20
3	0
0	0
807	18
205	3
28	5
87	3
46	1
342	14
1	0
115	5
397	7
1044	18
0	0
46	61
1501	64
0	0
1	16
0	1
887	26
263	7
64	2
849	23
46	4
1	0
295	2
537	21
879	43
925	23
1	0
186	11
145	7
56	2
101	2
89	1
132	42
555	9
11	18
3	18
70	3
10	1
0	0
0	0
0	0
0	0
38	1
10	7007
507	7023
336	11
0	0
184	213
672	19
498	20
0	0
2	497
57	468
0	565
72	351
0	8
1309	33
30	2
259	9
23	117
0	117
286	6
3514	56
83	1
23	1
104	6
0	0
239	3
1645	61
518	18
181	4
0	0
0	0
3	0
248	1
399	16
858	33
13	1
1365	46
0	0
104	48
12	0
4184	101
578	13
127	9
73	1
0	30
0	30
13	3
9	0
116	5
534	15
632	27
0	11
0	11
147	6
2	0
1241	30
31	1
44	0
0	0
0	0
158	3
0	0
68	3
0	0
588	20
157	3
115	3
355	9
206	6
18004	276
562	20
35	229
32	232
11	0
0	0
0	6
0	6
52	0
1862	76
216	6
3827	184
479	20
1	0
205	10
4	0
0	0
11	1
0	0
2	0
359	95
82	3
798	40
0	1
35	1
323	10
0	0
0	0
40	0
660	19
38	398
201	404
554	21
420	19
186	3
717	18
1	195
35	195
0	33
0	34
0	33
0	35
0	29
0	0
0	0
12	4
2	4
168	7
51	1
4	0
2	1
70	2
6	39
68	40
4	0
492	12
48	1
55	12
3	40
15	40
0	0
169	5
0	0
1209	34
365	16
16	2
41	4
2622	78
28	23
283	16
48	0
1153	30
16	0
12	0
0	5
530	26
0	114
0	0
0	0
118	4
146	11
0	0
1081	36
0	0
1	0
0	0
18	13
17	0
19	0
788	20
1	1
350	7
388	6
163	3476
14	3471
1	0
7891	243
221	9
0	6
143	5
0	5
0	0
11	0
2283	88
31	1
834	27
0	0
542	24
0	0
0	0
1052	36
896	236
12	0
1231	19
1438	224
0	0
100	0
0	0
4	0
231	8
1	0
128	7
18	0
0	0
719	17
1553	64
0	0
0	0
229	9
0	0
115	4
21	0
104	4
476	4
59	1
534	11
6989	130
179	19
0	1
0	0
109	1
146	6
133	2
4	0
29	15
51	3
0	0
573	16
943	24
80	2
0	0
4813	121
3	1
3	0
0	0
0	0
0	0
72	57
0	57
465	20
0	0
1468	66
24	1
402	14
0	45
0	760
0	564
104	761
1566	91
0	0
26	1
2282	64
261	166
0	159
1	0
11	0
3	0
3	0
391	11
8	0
458	19
355	10
11	20
498	18
0	0
486	15
405	12
0	0
298	9
165	4
2	60
17	0
547	15
0	0
537	17
160	2
8	0
72	5
6	0
602	9
1	0
0	0
39	4
128	1
0	0
51	174
102	175
0	0
51	15
3	49
12	49
1228	45
0	48
46	1
70	6
0	0
0	0
164	4
418	54
7605	112
0	0
544	14
211	3
0	0
774	18
4	0
236	5
1233	30
152	43
86	22
179	6
1250	45
543	13
640	16
309	671
0	663
10	1
121	0
725	125
140	5
334	8
478	15
11	0
0	0
1	0
9	2
5	1
1021	31
9	2
0	315
107	323
5650	134
0	0
56	300
4	300
642	25
1	0
3562	70
39	28
2595	53
28	1
627	24
16	0
192	7
2	0
0	1
0	0
0	0
51	3
3042	81
669	22
119	4
258	2
0	0
0	0
563	23
0	0
41	0
316	111
238	235
0	304
356	7
312	9
562	10
1	0
0	1
68	11
118	1
0	2
1	2
0	0
0	0
443	15
132	5
40	2
1	0
423	2
0	0
1	3
478	11
1448	29
0	0
384	25
14	0
9	0
6	10
1137	32
0	0
0	0
408	13
0	0
0	0
1392	59
0	0
275	9
0	0
2	0
320	7
11	0
141	5
586	17
1212	47
27	1
497	14
162	5
1	0
1490	50
0	0
40	1
0	0
38	0
0	0
15	0
3	2
172	3
111	2
0	0
1	14
6	0
2	0
449	14
735	11
156	2
14	128
0	125
180	6
162	5
0	0
0	0
5037	152
0	0
0	0
231	10
25	0
0	0
11	0
161	97
5	4
12	0
36	3
455	17
0	118
758	21
328	8
1294	53
146	4
0	0
1	0
517	13
447	20
0	0
0	0
0	20
25	20
6	0
52	21
0	0
232	5
904	34
0	0
48	1
8	43
0	42
0	0
34	3
2	0
49	2242
109	2248
0	0
31	3
0	0
211	9
21	0
146	7
0	0
22255	795
0	0
150	3
721	38
92	57
8	41
0	41
0	0
2	5
0	0
442	10
4	0
5	1
6	0
275	12
919	26
0	29
9	30
0	698
1	698
0	662
2	0
9	3
0	0
1892	65
10	0
0	0
0	0
3	3
14	1
1	2
1755	75
37	2
416	5
106	1
29	1
0	0
591	19
36	3
500	13
20	52
9	53
0	0
1	0
2	0
192	10
72	4
0	0
1	1
86	5
1	84
15	84
0	0
306	9
25	0
47	2
705	24
1791	52
23	1
644	24
291	7
0	0
0	0
99	14
151	2
15	0
125	51
1	0
24	0
307	12
194	11
0	0
0	0
26	1
0	0
0	0
0	0
4	0
41	0
28	1
0	0
0	18
1	21
87	1
0	0
85	4
14	1
1428	50
0	0
2	0
112	4
1	12
0	0
19	2
0	0
0	0
1	2
9	0
89	1
426	13
81	2
2550	79
0	0
0	23
3	23
297	14
1	0
0	0
0	0
297	13
110	3
0	0
0	0
4	0
23	2
48	3
43	4
63	3
300	10
1077	153
0	4
4	717
241	721
410	11
0	0
44	4
896	44
3819	82
4	0
8	2
34	3
0	48
1	48
20	2
1	0
428	20
548	17
136	15
174	4
1	0
1	1
0	0
17	0
219	5
0	0
387	13
98	2
227	3
15	0
293	4
1	0
0	0
430	12
0	0
1115	37
417	13
0	0
963	33
590	25
357	13
2703	81
14	1
898	26
394	7
1152	42
0	0
18	11
8	0
45	0
121	7
0	0
2	0
18	1
0	0
998	31
0	0
514	15
0	0
2693	74
0	0
3	10
39	10
213	8
21	1
1288	34
1	0
86	51
125	24
182	2
228	4
281	12
0	5
0	207
25	207
0	1
1	28
0	28
86	5
133	6
98	3
2	12
80	2
0	0
0	2
25	27
45	0
395	8
0	46
1622	65
11	1
17	0
47	12
625	24
63	10
270	2
1	0
6	0
0	0
1205	29
667	16
903	74
49	0
224	6
107	5
0	0
743	22
210	4
148	1
0	0
1462	36
47	2
0	0
123	5
0	0
85	19
2	757
121	763
258	9
16	2
0	0
6240	174
0	0
0	10
443	7
1	3
674	21
10	0
1	0
2	1
53	0
0	0
1	0
48	1
0	0
99	3
26	1
511	24
7	1
215	4
1	0
377	15
0	0
2247	90
96	2
257	9
127	2
578	26
67	6
3	103
5	3
1	1
0	0
411	11
17	4
191	9
688	23
49	1
299	7
340	12
79	2
0	0
111	4
0	0
305	10
13	78
151	1
94	1
5	0
41	0
9	55
360	15
614	26
256	6
164	2
0	1
0	0
0	0
167	2
44	1
531	12
0	0
0	0
965	40
447	10
6	2
264	6
0	2
582	17
648	18
10	78
0	0
349	11
6	0
79	4
10	0
145	11
1473	28
101	3
4	0
283	11
0	0
78	6
251	1
217	10
59	4
755	33
21	1
10	0
1	0
28	51
230	2
1	0
131	7
29	2
138	10
255	6
5	0
0	0
171	6
1337	34
31	6
974	41
5631	6591
492	14
940	29
91	2
0	0
590	19
969	20
1737	67
259	7
3	2
21	0
2	1
0	0
0	0
29	1
0	0
120	1
572	28
39	6
31	2
94	4
101	4
10	0
56	4
162	5
228	8
38	2
766	26
712	19
359	13
0	1
1049	28
12	1
208	6
29	3
653	22
134	9
109	0
52	3
569	26
86	2
0	0
0	0
0	0
3417	89
0	0
711	134
0	0
115	3
0	0
67	1
1	0
533	18
0	0
177	5
795	32
8	1
4302	117
35	8
41	8
987	46
1	0
351	7
14	0
349	10
152	4
42	0
1127	420
0	0
187	7
97	5
0	1
1529	34
0	0
27	1
0	0
0	0
360	19
6	0
0	0
0	0
0	0
139	10
133	4
0	0
8	0
16	0
11	18
3243	82
0	0
45	3
3281	107
0	1
36	1
1	0
5	0
49	1
308	8
0	0
0	0
0	0
55	0
0	0
11	2
753	16
7	0
33	0
378	12
1549	32
1416	47
42	1
16	0
295	16
1315	40
5	9
141	3
345	7
0	0
0	0
1361	40
7	7
7	9
47	18
77	1
27	0
172	0
19	1
24	1
72	1
658	25
748	24
1	0
11	226
39	12
246	3
0	0
232	28
320	11
0	0
2	0
676	27
3	0
0	0
389	16
1	0
64	3
2127	74
24	1
14	0
3	0
