UniqueCount	AmbigCount
226	8
0	4
0	4
0	0
684	29
25	4
1695	92
76	3
0	24
0	24
166	47
0	20
1	21
5	23
21	431
567	451
472	27
276	9
16	5
0	0
25	3
261	14
0	0
1	73
0	73
1	1
1	0
14	27
0	24
0	0
2	263
188	267
20	90
41	92
30	30
0	30
1044	39
1051	33
0	0
196	5
408	19
5039	160
24	0
7	4
0	309
98	316
389	20
7	29
4	29
7	0
15	0
216	9
0	0
5	0
1412	61
137	4
125	2
292	13
58	1
13	5
0	0
0	119
8	119
4	11
0	0
3	1
42	41
3980	3002
7	2932
0	5
21	5
428	11
17	97
19	99
0	129
0	129
110	4
0	0
58	1
140	8
2	0
0	0
0	49
11	49
670	18
637	17
0	0
0	0
0	315
0	315
20	0
310	17
153	21
0	0
9	0
22	1
0	186
0	118
0	186
0	60
17	68
0	66
7	11
143	6
1	0
510	16
4	1
0	0
238	12
458	24
0	207
0	207
89	13
0	0
388	15
6	11
0	9
0	11
174	9
221	7
0	0
886	31
100	56
3	0
4793	156
283	14
0	0
0	0
0	0
67	4
2	0
0	0
1	582
0	582
1429	55
50	1
2	290
6	294
0	293
465	22
0	0
16	2
0	0
533	25
0	153
0	150
0	153
0	150
1	27
20	27
0	1
0	1
177	1432
3	1276
17	1437
0	0
0	175
0	175
300	20
91	13
891	44
244	9
0	36
25	84
0	82
488	20
620	21
0	17
0	17
449	140
53	3
27	0
609	20
10	0
93	2
1830	76
364	16
0	0
1311	75
9	5
0	0
46	0
0	20
0	0
0	16
0	20
1723	69
995	38
7	0
159	9
0	0
4	46
0	46
260	9
0	0
433	15
0	876
0	876
338	13
106	5
824	25
7	0
445	11
5	1
484	20
74	15
1	1
0	0
0	161
31	161
1067	37
6	1
501	8
384	27
178	427
86	424
10	0
160	1
471	5
32	2
520	9
12	1
1282	52
0	171
11	172
0	0
1	0
28	3
95	3
2547	105
18	58
0	58
0	0
23	396
13	396
8	1
135	2
204	539
15	539
315	21
464	25
141	4
42	2
471	9
0	0
2	170
100	173
987	33
498	17
0	0
1	1
0	1
757	32
24	0
129	6
1253	220
2841	92
4	303
196	307
7	0
693	25
6	3
0	0
0	0
0	281
7	281
0	0
161	10
0	0
442	2466
14	2460
0	4
0	4
36	1
90	465
0	463
569	22
7	0
0	58
1	58
99	8
4	44
143	46
0	451
529	472
500	717
3	700
2	0
0	452
26	451
0	482
0	482
190	201
121	193
718	24
4	5
0	8
0	8
510	11
8	0
377	15
0	0
176	5
133	3
1	0
469	19
0	0
34	2
312	11
237	5
2	211
0	111
0	157
0	217
16	5
29	1
11	4
166	4
0	53
0	42
0	53
1	1
5	0
476	23
11	1
64	28
4	0
0	0
1357	64
9	0
0	0
5	0
479	26
223	1
414	20
2	360
0	376
0	252
0	5
0	0
236	5
218	16
0	159
52	168
0	167
27	170
5	0
0	2
0	2
0	0
243	7
0	0
10	1
481	13
706	27
57	2
7	0
29	2
22	0
58	3
1	7
1753	71
82	3
127	5
86	163
0	161
139	5
441	9
0	0
270	7
0	0
1	0
880	45
191	10
160	5
9	1
5085	178
0	0
182	4
127	7
708	39
2	0
0	1
0	1
12	124
2	123
0	534
0	534
747	24
341	13
0	0
382	13
0	0
27	2
42	4
0	5501
4	5501
1	3
86	5
11	48
0	48
0	0
640	11
1	1
240	9
422	25
40	758
0	748
552	23
1649	58
478	17
41	3
487	19
364	20
1119	42
31	3
116	4
30	0
14	0
881	32
0	39
24	67
0	66
0	2
237	9
0	1317
0	1287
0	1325
0	1249
0	1303
0	1311
0	1279
0	1252
0	1257
0	0
0	0
0	0
3845	165
117	3
0	0
338	1325
128	1317
30	34
149	4
35	5
570	22
47	4
183	8
0	0
15	1
0	0
0	120
31	120
0	0
421	18
15	0
326	243
114	8
1050	1035
224	16
0	0
53	3
551	22
46	42
0	0
1180	41
313	304
466	18
536	16
0	39
2	39
210	10
0	107
108	109
39	5
32	114
0	113
80	4
23	713
136	713
224	12
46	1961
0	1961
51	4
2	0
0	0
0	0
0	5
0	5
25	0
10	0
0	0
170	7
6	411
162	415
644	659
3	638
17	0
103	3
4	0
20	0
46	0
0	0
319	499
1	482
619	920
48	899
0	0
162	9
12	2
7	488
0	488
69	528
30	526
0	0
5	0
225	24
0	0
210	9
570	22
0	38
0	38
89	4
0	59
3	59
0	0
4	0
179	7
0	0
71	2
16	8
1	0
2	0
0	0
236	8
0	0
0	0
0	59
29	62
262	6
723	22
3	172
0	172
134	3
1964	62
8	148
0	144
0	114
0	105
168	5
15	8
7	0
0	0
336	13
46	8
1696	3266
236	13
2079	56
0	339
0	339
30	0
808	32
449	22
3	4
0	4
2851	281
17	0
11	5
1584	60
0	1520
67	1522
148	3
18	0
30	2
1370	42
163	10
538	23
146	9
7	0
162	1583
122	1580
25	0
6391	122
278	11
299	11
5	0
0	969
44	971
44	2
0	0
0	443
57	445
0	0
526	12
350	18
121	49
0	0
338	18
147	8
216	9
0	186
3	193
0	186
0	0
0	0
2	0
27	6
92	1
28	1
413	13
18	1
14	101
0	100
0	0
2	1
0	1
24	206
0	205
2405	87
2	134
0	82
2	85
0	137
1538	57
23	19
597	21
120	6
0	0
165	7
33	3
175	6
881	41
117	17
2	1210
235	1216
142	3
400	15
259	11
0	0
294	188
258	17
1	2
147	10
17	0
225	9
86	5
72	59
1119	43
0	0
450	15
0	0
0	0
46	3
0	87
80	90
60	3
669	20
1214	43
0	173
52	173
197	5
12	0
426	15
6	0
445	16
117	3
941	43
13	6
969	34
0	1
0	1
0	16
32	18
41	504
34	491
153	493
38	2
197	6
53	684
0	680
0	682
71	4
4	2
0	12
0	0
553	19
8	18
4	18
325	643
0	632
4	4
146	59
32	1
0	0
2645	93
0	0
0	3
1	3
243	8
483	19
53	10
0	0
35	1
2	1
3	2093
549	2501
0	0
29	0
0	0
16	0
8	1
0	124
0	85
4	126
0	85
229	13
0	0
466	19
0	3
397	16
0	0
0	277
0	277
46	1
1221	35
1	8
0	4
0	8
11	1
2	0
155	9
262	8
56	4
47	4
66	3
207	5
404	16
0	223
0	223
124	10
35	0
28	13
245	17
0	0
330	12
0	0
483	14
4	0
296	11
536	25
3150	1929
0	1808
0	87
21	87
0	0
0	0
182	4
159	2
0	228
0	228
22	97
3	97
11	6
125	5
737	34
0	3
2	3
142	8
98	4
0	0
183	9
661	15
0	0
432	18
0	615
8	615
0	0
0	0
36	0
0	0
426	30
62	3
2	1
253	11
22	3
1420	53
87	7
81	5
119	5
17	2
33	40
39	10
268	9
45	4
2	0
169	9
72	4
305	8
398	14
259	9
19	9
5	0
420	11
0	71
23	71
370	7
10	0
46	3
1	0
8	8
1	7
136	1
5075	210
1462	17
14	0
0	0
0	0
281	7
12	53
0	53
4	38
0	58
47	0
291	10
899	47
889	42
316	136
1	0
110	8
221	11
0	0
205	11
5	99
4	99
518	31
212	9
0	0
105	4
145	4
40	1
1363	57
1	0
280	11
51	1
5	21
7	222
77	223
242	15
2	0
45	2
22	1
725	28
0	0
372	17
126	5
51	255
2	0
119	629
0	627
305	15
11	417
107	420
5755	265
139	5
0	0
0	36
0	30
0	45
0	39
0	42
56	66
181	68
25	1
42	140
0	139
42	2
100	10
128	4
963	47
0	0
111	2
0	1
0	23
1	23
243	9
164	2
2	4
763	38
43	279
45	278
27	2
66	0
25	1
1155	50
88	4
31	238
2	238
4	0
0	5
45	134
168	5
0	158
4	158
31	0
1562	49
0	0
144	6
1	40
0	40
43	0
64	4
98	12
0	0
9	1
215	6
57	2
2	0
34	0
220	49
4	37
0	37
1592	46
0	0
0	0
18	0
9085	399
74	1
296	8
133	7
101	3
2	3
238	12
3984	183
0	2234
53	2236
0	35
56	37
50	2
379	15
0	0
1428	64
498	15
8	1
165	9
210	6
6	0
4781	179
495	11
0	0
63	2
0	0
0	0
721	35
38	4
34	156
0	156
175	7
13	0
113	241
0	236
995	29
108	6
16	1
64	4
474	21
348	15
65	1
254	644
8	1346
0	1
438	13
2	0
0	8
4	8
200	61
424	21
0	0
0	0
0	71
5	72
0	0
1	0
0	0
21	8
315	287
0	277
752	31
599	20
0	0
343	13
0	5
2	5
1501	57
32	0
0	0
2	1
486	22
1097	32
143	5
0	0
0	8
0	8
1778	1257
558	22
51	3
151	6
0	0
2	0
403	15
2	0
65	2
553	16
32	1
838	2657
390	2665
1428	48
239	15
0	0
113	2
301	9
0	0
14	0
0	220
38	222
218	1424
11	1421
416	21
100	310
0	307
86	3
1766	71
0	0
0	9
0	9
58	5
1	0
737	34
206	18
29	5
14	894
329	907
33	2
130	4
623	32
0	701
328	708
0	555
24	555
680	35
0	31
0	0
27	0
0	0
22	0
0	0
0	0
100	2
203	9
12	1
183	8
0	0
251	472
0	0
5	0
632	22
0	9
0	9
34	4
56	84
113	448
11	446
480	19
147	4
19	0
76	1
0	107
0	107
3	0
1	0
15	0
150	17
134	7
164	7
2246	95
494	20
46	4
54	4
0	17
1	0
241	336
36	2
111	4
0	0
0	428
78	434
164	6
3	98
0	98
392	20
24	0
405	12
27	1
0	0
136	3
1	0
3	1
1	0
2225	93
37	539
0	539
0	0
40	3
4	13
0	13
474	17
228	53
0	0
2495	106
2537	95
306	10
0	0
4	12
194	2
0	0
332	16
0	68
0	68
0	0
125	7
0	0
23	0
23	0
274	13
525	26
385	14
0	0
5	0
384	9
89	2
34	27
92	2
2774	78
978	28
217	8
0	117
134	121
0	0
50	2
5	0
0	0
0	0
0	135
0	135
554	26
351	13
13	0
261	14
0	0
299	248
20	0
0	77
0	0
0	0
2	283
60	288
1360	24
21	2
31	0
9	5
0	0
0	0
38	1
0	0
0	0
880	24
118	4
61	4
0	0
620	19
65	3
1857	90
63	53
213	1
0	1
1370	1247
2	0
315	18
2665	98
487	17
0	0
125	71
0	0
24	686
6	553
62	687
0	0
0	0
18	0
0	0
440	11
0	0
0	131
82	134
12	1
532	29
0	0
195	6
28	541
0	541
0	0
323	14
200	30
0	0
0	0
6657	275
0	0
0	12
1	12
120	4
150	4
366	18
0	0
136	945
22	1254
30	1251
0	0
106	7
79	3
12	0
90	0
0	1
4	419
0	419
126	9
0	0
39	11
457	21
74	235
6	228
8	179
0	179
0	0
1	0
186	5
2	2
121	5
30	21
4	0
211	8
0	17
0	17
0	381
0	381
30	1
88	333
1853	56
4640	176
142	3
23	18
374	11
3	4
1	4
97	4
317	11
4	0
163	4
18	0
17	1088
0	932
8	918
1	735
6229	312
3570	158
1	727
0	727
0	329
1	329
302	4231
119	4226
0	0
602	32
4	54
49	55
40	2
5	116
15	0
422	19
209	5
415	21
44	0
2081	87
4527	172
0	12
1135	57
322	6
0	0
13	3
0	0
792	35
0	0
53	2
0	0
0	0
13	9
677	18
0	0
20	45
0	45
448	18
81	3
0	0
0	50
6	51
14	1
126	7
156	11
202	2
142	14
3	0
0	3
6	4
164	56
206	6
11	71
0	71
483	6
0	0
0	0
8	0
0	0
1925	95
16	69
0	69
0	0
36	9
4	1
0	0
0	0
131	7
3	0
0	101
0	101
0	101
7	40
0	40
116	17
604	20
403	10
473	17
1540	55
68	1
5532	224
3	0
35	1
5	1
10	0
3002	115
289	6
30	2
227	23
1	0
67	1
45	2
0	0
334	10
310	14
10	94
2	93
0	0
55	3
0	0
16	14
4	6
1287	61
216	5
0	5
0	5
2	0
1263	28
50	2
860	29
2746	69
23	1
26	5
337	8
0	0
96	5
250	9
30	1
1790	63
0	0
1465	48
548	21
0	8
0	8
0	0
0	13
0	13
6	971
865	1010
2	1
121	3
0	0
76	1
1231	3212
39	3194
224	11
0	1
55	2
0	51
1	51
0	51
3	0
1661	58
0	0
0	28
2	28
4	0
36	160
2	158
0	0
570	25
0	0
62	262
0	235
3	256
0	0
136	98
128	96
247	7
0	0
751	30
0	0
33	0
0	0
824	27
202	16
1	1
0	0
1	4
0	4
9	1
1053	45
5	0
80	2
2	1
506	25
0	0
15	3
0	0
293	12
16	0
6	0
1	0
69	4
25	1
49	40
29	1
1	0
0	862
12	862
15	78
0	78
0	78
0	0
0	0
0	0
58	2
23	1
1	0
187	583
0	514
46	0
8	0
0	0
556	23
4	1
170	8
4	0
0	0
334	9
6	711
201	715
323	293
1	264
34	0
81	13
41	474
40	476
0	0
0	0
39	1
257	18
0	28
0	31
29	1
0	0
0	0
0	0
14	0
179	8
0	0
2372	33
0	0
0	0
19	0
249	456
0	0
462	15
160	4
7	1
3	0
1530	47
847	31
226	526
0	514
2	149
178	156
129	1597
0	1595
127	4
34	21
0	0
1053	53
2	11
339	7
0	0
191	20
7	2
132	7
203	14
0	0
218	7
0	0
120	5
57	8
5748	8585
134	4
0	0
555	31
35	0
0	4
3	5
0	8
135	9
110	6
0	0
5	396
0	396
149	6
289	14
39	3
0	156
68	160
214	26
0	6
0	6
135	8
779	22
13	0
114	10
15	2
0	0
28	1
0	0
3	0
328	15
11	0
29	0
0	142
79	145
1	0
177	277
3	274
0	0
1	8
13	3
6095	166
741	33
85	0
1938	22
0	0
15	2
20	2
271	11
222	9
0	0
2187	86
40	3
29	93
0	93
108	5
46	9
1	0
53	3
187	9
38	1
299	8
149	11
178	6
222	16
0	0
576	264
384	21
18	0
92	2
2977	140
154	6
0	0
21465	608
172	10
18	0
256	16
164	2
198	6
94	4
0	0
2	0
534	14
0	0
515	12
437	13
1229	56
2	0
1521	487
97	5
6	0
54	85
0	0
39	5
8	2
0	0
0	0
3740	117
3	0
110	0
0	0
30	0
527	27
846	37
35	2
0	4
0	4
2111	338
313	11
161	8
6	0
27	0
0	718
53	719
0	0
592	33
2	0
1157	41
347	15
9	2
173	12
1372	52
0	34
0	34
1105	41
0	0
402	8
12	0
0	0
0	0
143	4
176	8
85	5
152	2
0	0
0	131
27	55
79	137
54	2
8	0
5	0
15	2
0	370
0	362
0	363
0	370
169	6
25	291
15	290
0	0
77	2
1427	64
138	5
119	8
511	16
8	0
30	56
14	56
2157	71
0	0
1	1
89	1
0	0
0	0
1	90
0	90
2706	78
489	26
1	0
127	3
32	0
0	0
7049	273
0	0
165	263
0	263
61	11
3	0
0	0
365	24
0	142
214	13
401	25
0	0
0	0
2	0
199	7
886	51
434	22
0	0
10	115
1	0
335	8
297	10
14	4
62	2
0	46
18	0
4	0
27	0
135	5
301	11
1	1
0	0
0	0
0	0
38	15
0	0
0	0
1	0
93	0
2059	75
2	0
13	0
367	17
49	19
704	35
67	1
2	16
3	17
11	2
109	3
8	0
7763	302
71	2
60	1
778	35
0	0
0	905
12	905
360	16
319	13
103	5
0	4
594	22
569	24
592	27
1661	63
39	172
9	171
925	23
163	96
0	11
528	12
0	3
315	81
0	0
0	41
5	41
2	5
4	5
0	0
6	0
0	0
952	48
1868	68
0	2149
157	2156
282	43
48	181
463	20
30	2
70	1
5	1
13	0
29	4
74	6
979	40
0	0
625	32
0	0
0	0
1423	50
426	9
59	39
397	13
1108	78
5	0
10	5
0	0
0	1
15	0
635	12
954	45
58	2
121	8
0	0
32	1
4	1
0	0
115	6
1801	59
0	0
1	0
2854	108
105	172
86	3
0	0
2043	48
9	0
191	1
339	17
2691	103
73	4
499	35
3	0
6	0
169	20
1496	59
0	0
0	49
15	60
7	61
1	0
12	48
1	48
11	3
157	9
413	20
0	0
0	51
43	94
25	14
6	0
88	2
42	2
0	0
55	4
0	0
2	9
175	7
88	5
13	0
666	23
6	0
0	0
624	16
2	1
437	17
261	11
0	0
0	0
54	1
530	27
113	5
425	15
1145	92
35	2
1	1
139	24
117	5
212	5
0	0
372	71
61	4
14	2
1	0
5	0
21	1582
357	1588
48	0
4	0
2030	88
0	47
28	49
24	2
7	0
11	0
58	5
46	2
3	1
252	8
1397	72
25	438
24	440
289	15
467	30
416	22
68	2
209	11
49	5
2	0
3	1
1287	67
200	7
2512	65
410	17
0	681
0	681
41	0
505	73
909	31
37	0
0	0
0	5
0	5
154	6
0	0
1482	58
677	29
78	2
0	0
0	819
224	833
542	17
0	0
164	4
0	118
3	118
87	6
5	0
1076	40
157	8
0	228
28	229
31	2
0	3
117	6
165	7
237	3
2836	94
0	1
1	1
23	0
0	0
1831	59
94	3
40	1
1827	78
0	15
1	15
9	0
0	0
0	0
37	5
17	0
138	9
0	0
48	4
5982	265
0	0
27	2
478	23
62	4
179	19
0	0
5	0
0	0
20	1
31	316
6	314
1573	65
578	18
62	2
345	21
847	47
24	129
1547	66
101	143
0	9
56	1
1313	55
372	19
0	0
0	0
0	0
198	15
0	0
2	2
47	2
148	4
22	2
313	9
0	0
263	10
0	22
0	22
129	3
11	0
372	11
246	3
1	0
825	25
0	0
0	0
46	3
83	2
127	1044
0	1041
16	12
18	0
10	0
21	1
0	0
0	0
412	8
0	0
799	32
0	0
318	12
77	6
0	0
0	0
146	9
644	21
11	0
16	1
11	1
597	31
29	484
0	484
0	0
0	0
647	22
1740	55
1249	39
0	0
0	0
54	3
238	6
1317	53
361	11
453	65
14	62
10	60
7	0
14	7
0	6
107	4
121	7
9	0
32	1
61	1
340	1770
27	1
932	117
6	0
555	23
1	29
0	29
6	1
0	0
10	0
0	0
58	3
88	6
575	8
288	45
78	6
1	0
135	2
0	0
0	0
67	2
277	12
49	2
220	10
0	0
10	0
10	0
3	1
0	87
46	87
204	11
5	17
0	17
216	14
11	1
1155	49
1	19
3	19
0	0
2	0
5	0
0	0
525	16
4	0
58	3
600	15
1178	1032
0	1
426	20
0	0
0	0
712	40
207	5
24	5
91	8
39	0
436	21
6	0
111	8
349	15
1088	29
0	0
59	61
1892	95
0	0
0	19
0	0
815	33
270	10
38	2
2113	94
37	1
1	0
225	2
536	25
880	46
856	25
6	0
184	3
144	5
35	2
86	7
97	3
191	54
434	9
9	34
6	34
48	2
4	0
0	0
0	0
0	0
0	0
76	2
12	7856
523	7864
266	9
0	0
186	207
502	18
406	23
0	0
0	317
27	331
0	353
53	231
0	16
1009	29
19	2
187	10
20	99
0	99
288	16
3366	78
57	6
26	1
88	6
0	0
310	10
1128	48
480	14
222	13
0	0
1	0
0	0
201	3
378	14
770	36
10	0
916	45
0	0
76	53
7	0
5857	188
535	10
119	7
76	1
0	28
0	29
8	5
13	3
99	2
537	11
518	20
0	5
0	5
127	4
3	0
1374	40
38	1
66	0
0	0
0	0
121	3
2	0
61	4
0	0
463	14
197	8
101	7
353	18
243	1
16176	324
552	35
35	344
51	343
7	0
0	0
0	3
0	3
40	2
2136	81
241	8
3473	183
466	29
1	1
144	16
4	0
0	0
50	1
0	0
1	0
488	113
52	4
735	35
1	1
23	1
345	9
0	0
0	0
28	0
610	23
65	602
257	606
565	24
419	30
169	8
693	22
2	161
16	161
1	38
0	37
0	36
2	35
0	35
0	0
0	0
7	3
2	2
152	3
54	1
5	0
3	0
95	6
9	45
69	47
2	0
414	13
48	1
64	19
4	34
17	34
0	1
293	8
0	0
1080	44
388	16
17	0
35	1
2710	103
19	11
333	12
52	1
1556	65
20	2
3	2
0	4
461	13
3	76
0	0
0	0
87	3
179	6
0	0
971	39
0	0
6	0
0	0
9	11
17	2
19	1
716	22
0	0
367	15
451	2
149	3303
7	3298
1	0
10647	384
301	8
0	2
107	1
0	3
0	0
4	1
2592	99
23	0
739	23
0	0
530	18
0	0
0	0
886	42
1154	267
16	0
1160	32
1159	194
0	0
63	6
0	0
0	0
174	10
0	0
113	3
14	0
0	0
947	26
1274	40
0	0
0	0
201	10
0	0
54	2
13	0
79	4
644	8
29	1
552	27
7522	135
159	19
0	1
0	0
142	5
127	8
169	10
10	0
20	16
47	3
3	0
481	16
1075	62
88	8
0	0
3402	117
2	5
2	0
0	0
0	0
0	0
103	59
1	57
379	21
0	0
1140	51
42	2
288	16
0	78
0	712
0	547
93	716
1932	93
0	0
32	0
3109	131
245	192
1	179
3	0
12	0
8	1
5	1
299	6
9	0
463	10
367	20
7	11
410	25
1	0
481	27
428	20
0	0
292	12
177	2
2	78
5	0
513	24
0	0
390	17
100	3
6	1
72	4
19	1
442	13
0	0
0	0
41	3
159	7
0	0
67	169
108	169
0	0
42	12
6	43
7	43
1065	42
0	42
30	2
65	2
0	0
0	0
188	9
578	70
9948	210
0	0
567	27
212	8
0	0
815	35
10	0
178	8
1123	45
116	53
88	19
130	10
1271	53
402	13
578	22
315	661
0	656
6	0
94	3
669	144
200	8
271	11
398	15
10	0
0	0
0	0
13	1
8	1
916	21
6	0
0	352
94	354
5601	161
0	0
46	301
1	301
722	31
0	0
3520	81
37	15
2707	89
16	2
549	36
31	1
275	11
0	1
0	2
0	0
0	0
33	2
2688	111
664	23
86	1
126	2
0	0
0	0
709	27
0	0
35	0
306	108
214	207
0	311
296	12
276	9
527	13
2	0
0	0
53	6
139	8
0	1
1	1
0	0
0	0
410	14
96	9
68	3
1	0
356	5
0	0
1	1
460	10
1272	43
0	0
297	7
12	1
6	0
6	11
1307	65
0	0
0	0
378	20
0	0
0	0
1161	59
0	0
308	11
0	0
1	0
336	13
6	0
126	1
490	17
1212	59
32	0
403	16
120	3
3	0
1001	51
0	0
63	6
0	0
49	1
0	0
9	0
1	0
163	5
85	1
0	0
3	10
20	0
1	0
422	16
724	18
155	7
13	82
0	82
29	1
144	4
0	0
0	0
4323	162
0	0
0	0
194	10
21	2
0	0
9	6
180	136
16	5
23	0
24	0
418	18
0	147
629	20
374	16
1398	60
93	4
0	0
3	0
485	23
326	9
0	0
0	0
0	16
17	16
13	1
115	41
0	0
288	11
889	35
0	0
49	1
19	51
0	50
0	0
71	1
0	0
56	2196
98	2197
0	0
25	1
0	0
186	5
25	1
153	6
0	0
22355	954
0	0
132	4
629	21
44	52
7	36
2	36
0	0
3	4
0	0
415	10
0	0
3	0
2	0
243	9
856	35
0	37
9	37
0	690
1	690
0	663
2	0
9	0
0	0
2288	110
11	0
0	0
0	0
5	3
7	0
1	2
1562	70
21	2
353	15
57	0
24	1
0	0
617	25
38	0
375	26
16	78
8	80
0	0
1	0
2	0
178	9
52	0
0	0
0	0
85	9
2	75
16	75
0	0
258	9
26	1
54	0
705	25
1867	75
25	0
674	37
195	8
0	0
0	0
53	8
162	5
16	0
109	48
0	0
31	2
302	15
159	7
0	0
0	0
23	1
0	0
0	0
0	0
3	0
52	2
48	1
0	0
0	15
2	10
92	0
0	0
121	2
9	21
1304	71
0	0
2	0
135	6
1	18
0	0
17	2
1	0
0	0
1	1
4	0
91	5
384	11
136	2
2300	90
0	0
0	23
2	23
254	9
0	0
0	0
2	0
245	10
122	11
0	0
0	0
1	0
23	0
50	1
17	5
68	5
291	12
645	87
0	3
6	663
249	668
363	15
0	0
55	1
895	41
3404	130
0	0
15	4
37	6
0	39
0	39
24	1
0	0
437	24
538	27
157	5
183	6
1	0
3	1
0	0
18	1
248	7
0	0
396	10
92	1
158	5
15	0
272	6
0	0
1	0
379	13
0	0
1065	51
218	6
0	0
723	35
685	37
334	9
2970	108
18	1
885	36
358	17
1033	52
0	0
31	12
11	1
38	3
95	2
0	0
23	0
17	0
0	0
910	42
0	0
387	11
0	0
2557	75
0	0
4	14
34	16
240	9
13	2
1055	31
0	0
90	54
233	44
112	6
210	13
259	13
0	4
0	159
28	159
0	0
0	15
0	15
75	2
117	3
87	5
4	6
98	5
0	0
1	0
22	27
35	1
360	13
0	42
1715	75
25	1
13	0
49	10
502	30
46	4
188	6
0	0
9	0
0	0
1088	22
610	23
736	56
45	1
178	10
101	0
0	0
586	25
172	3
105	2
0	0
1435	49
71	0
0	0
99	8
0	0
82	17
4	677
107	684
275	16
22	3
0	0
7923	278
0	0
4	4
750	12
0	1
695	19
24	1
13	0
2	0
73	2
1	0
1	0
32	2
0	0
86	2
24	0
659	18
8	3
190	3
0	0
352	9
0	0
1858	96
100	5
180	3
88	0
490	15
43	6
2	94
2	1
1	1
0	0
277	6
17	1
170	4
355	21
60	4
240	8
358	12
60	0
0	0
123	2
0	0
271	11
121	123
143	3
45	0
10	0
36	0
12	56
325	12
595	27
278	9
170	6
0	19
0	0
0	0
127	5
41	4
585	21
0	0
0	0
1460	54
390	16
6	1
328	17
0	5
671	21
621	22
7	95
0	0
261	11
10	0
103	5
4	0
156	14
1538	35
137	6
5	1
185	7
0	0
70	1
293	12
240	8
60	2
863	36
14	0
5	0
0	1
32	61
221	8
3	0
132	7
30	3
159	6
241	3
4	0
0	0
161	7
1145	53
51	2
1130	43
7120	8621
413	14
944	47
39	0
0	0
626	21
766	29
1651	73
304	12
2	3
32	0
2	0
0	0
0	0
26	3
1	0
115	2
641	27
25	1
21	1
78	5
81	4
1	0
34	1
234	3
70	4
46	2
954	31
727	26
298	10
0	2
1156	41
13	0
303	10
26	4
685	33
212	16
110	5
40	2
384	13
78	5
0	0
2	0
0	0
2982	75
0	0
613	113
0	0
115	1
0	0
47	3
1	0
452	10
0	0
162	8
839	21
7	0
4784	160
30	5
64	8
1496	67
0	0
363	8
6	0
359	9
172	4
47	2
1126	478
0	0
196	3
90	3
1	0
1282	42
0	0
13	1
0	0
0	0
362	15
3	0
0	0
0	0
0	0
170	8
105	8
0	0
10	1
10	0
10	16
5754	196
0	0
36	1
3485	163
1	0
17	3
1	0
3	0
62	5
323	13
0	0
0	0
0	0
34	0
0	0
4	0
769	25
13	1
42	4
266	12
1537	45
1276	37
23	0
9	0
265	16
1182	39
5	7
112	4
381	11
0	0
0	0
1246	59
3	7
11	13
43	15
76	2
23	1
140	2
22	0
8	0
57	3
646	23
609	20
3	0
3	138
38	7
219	10
0	0
222	42
320	8
1	0
7	0
753	40
2	0
1	0
384	12
0	0
46	0
2157	110
11	0
9	0
3	0
0	0
0	0
193	10
