UniqueCount	AmbigCount
5	1
3320	89
0	0
8	29
0	29
147	485
7	483
8	241
12	242
0	0
2260	49
137	176
42	1
703	21
0	18
0	18
0	361
4	361
140	1
43	2
0	154
0	154
0	0
474	8
0	0
7	922
0	922
0	59
0	63
2	63
0	0
66	1
899	16
109	1
2	0
4	0
339	12
1785	30
192	69
0	894
4	894
459	16
324	10
0	0
206	2
0	0
125	35
36	1
0	0
0	0
63	5
92	1
6989	6911
11	0
70	0
571	13
453	15
520	11
0	6
0	6
0	6
0	0
0	0
0	3
14	20
0	20
25	3
0	146
0	146
0	0
0	0
0	0
207	5
192	5
157	16
3	0
0	93
3	89
0	77
81	206
28	205
4	0
6	58
0	58
3	0
0	0
342	19
9	0
869	17
2	0
1016	29
22	4
431	15
91	513
10	511
531	9
0	55
12	55
0	54
0	54
0	55
23	91
8	92
102	7
575	13
61	0
270	5
0	930
0	941
0	855
0	844
46	3
51	229
0	158
0	228
0	0
0	0
220	4
1	1
30	0
0	0
114	0
18	1314
30	1341
181	1340
194	5
0	0
39	200
0	199
255	109
137	10
86	4
1942	56
327	4
0	1
0	2
0	2
0	4
0	3
766	23
131	1
0	30
3	30
0	0
78	108
14	109
0	0
0	2017
0	1722
416	2032
0	0
0	0
0	0
0	127
80	129
136	5
0	0
39	0
0	0
813	25
0	0
94	3
0	3
1	3
256	3
263	5
0	0
20	1
519	16
0	0
43	4
0	0
0	0
220	2
933	25
62	0
385	4946
0	4944
0	1
0	1
0	0
64	183
3	183
0	0
2	3
0	46
20	46
3838	85
1	0
11	0
147	4
1	0
0	0
3	22
35	66
1406	37
67	1
0	271
51	351
0	324
318	17
0	0
32	2
140	11
55	500
302	507
3	0
770	28
1	0
18	0
0	0
0	350
63	351
1	0
21	0
0	0
1	0
0	1
0	1
1474	35
68	113
0	113
185	5
632	16
175	4
0	0
0	0
171	4
689	20
178	200
0	198
190	2
1	12
3	1
0	1003
125	1004
32	2
0	0
0	0
16	0
39	1
417	12
0	284
0	196
0	209
56	299
1066	27
9105	6953
0	0
1	1
20	186
2	186
6	0
283	9
0	0
0	175
0	197
0	175
0	197
461	9
408	10
536	19
262	786
5	784
0	7
51	2
582	9
21	0
0	5
0	5
0	0
541	17
165	3
0	39
0	149
128	150
10	0
93	33
2026	52
89	208
0	208
19	1
11	0
3412	93
1	647
58	648
1674	45
194	8
0	0
0	0
0	1403
2	1403
0	1359
168	2
0	1
0	1
0	0
596	18
22	0
1726	61
65	2
0	16
0	16
136	44
0	16
0	18
6	19
16	325
431	334
406	2
241	7
17	6
0	0
34	11
264	6
0	0
2	52
0	52
3	0
2	0
12	34
0	30
0	0
3	213
146	214
28	69
26	68
42	48
0	48
810	15
922	21
0	0
141	1
389	7
3349	64
18	1
16	3
0	287
93	288
332	5
7	28
3	27
3	0
13	0
265	6
0	0
5	1
1188	47
125	6
128	2
267	6
29	0
36	14
1	0
0	139
8	139
11	18
0	0
2	0
50	45
1645	1070
2	1051
1	6
21	6
430	10
23	98
7	98
0	151
1	151
86	2
0	0
84	0
123	5
0	0
0	0
0	59
11	59
758	23
634	17
0	1
0	0
0	336
0	336
12	0
313	9
158	13
0	0
13	0
14	0
0	141
0	94
0	141
0	50
9	54
0	53
8	7
117	3
0	0
540	11
4	0
1	0
238	6
421	10
0	173
0	173
84	2
0	0
370	13
9	29
0	23
1	29
136	5
210	9
0	0
998	21
90	59
1	0
3813	89
218	5
0	0
0	0
0	0
51	0
0	4
0	4
4	418
0	418
1670	39
28	2
6	255
7	261
0	260
484	13
0	0
15	1
0	1
465	12
0	98
0	94
0	97
0	93
1	44
33	44
0	1
1	1
174	1555
4	1383
41	1560
0	0
0	216
0	216
299	9
79	2
645	18
384	10
0	41
16	80
0	80
474	11
259	10
0	31
1	31
566	147
60	1
20	0
592	19
7	0
69	0
1299	33
405	14
0	0
1200	42
18	3
0	0
48	1
0	30
0	4
0	23
0	30
1589	54
1004	29
3	0
170	4
0	0
2	28
0	28
307	15
0	0
467	16
0	813
0	813
283	3
90	1
744	22
20	0
426	7
3	0
260	10
77	7
2	0
0	0
0	132
47	134
840	9
15	0
440	7
275	7
180	383
86	377
6	0
124	1
462	4
64	2
479	13
2	0
1239	40
0	151
10	151
0	0
1	0
31	0
85	2
2370	60
4	37
0	37
0	0
29	388
13	388
9	0
114	3
183	522
15	520
336	8
407	14
170	5
75	2
294	5
0	0
6	203
96	206
869	11
327	8
0	0
0	1
0	1
737	20
19	1
134	2
1243	227
2355	43
0	179
134	187
12	0
861	23
11	1
0	0
0	0
0	257
2	257
0	0
179	8
0	0
375	2526
10	2517
0	6
1	6
14	0
93	465
0	463
1213	28
23	0
0	39
1	39
95	5
3	53
163	58
1	424
552	435
512	720
7	714
0	0
0	301
27	301
0	506
1	506
216	194
133	192
601	21
0	0
4	7
0	7
495	12
2	0
364	13
0	0
82	6
83	1
0	0
