UniqueCount	AmbigCount
4	1
2849	114
0	0
6	14
0	14
104	421
7	420
10	164
8	164
0	0
2103	43
297	342
50	0
615	24
0	14
0	14
0	280
0	280
123	3
30	1
0	103
2	103
0	0
448	15
0	0
6	681
0	681
3	70
0	75
0	75
0	0
62	3
698	25
154	2
0	0
7	0
311	14
1591	41
90	33
0	1240
13	1240
303	18
343	12
1	0
156	7
0	0
52	19
24	0
0	0
0	0
54	3
52	1
5421	5092
16	0
36	0
533	24
436	21
468	20
0	1
0	1
0	1
0	0
2	0
0	1
4	14
0	14
38	5
0	150
0	150
0	0
0	0
0	0
266	13
312	12
135	21
2	0
1	90
5	88
0	76
44	159
18	158
1	0
3	60
1	59
2	0
0	0
301	15
0	0
630	25
2	0
855	39
14	0
325	16
81	457
8	455
374	16
0	51
10	52
0	47
0	47
0	48
10	48
4	49
109	5
413	12
32	2
293	13
0	859
0	875
0	766
0	750
61	1
48	262
0	181
0	259
0	0
0	0
188	3
1	2
24	1
0	0
91	3
19	666
9	692
74	691
171	11
0	0
28	166
0	166
309	75
109	13
20	0
1514	53
295	5
0	0
0	0
0	0
0	1
0	1
527	18
78	3
0	17
0	17
0	0
78	84
16	84
0	0
1	1827
0	1517
398	1849
0	0
0	0
0	0
0	113
59	115
182	8
0	0
45	1
0	0
497	19
0	0
66	1
0	8
1	8
189	9
143	2
0	0
16	0
365	22
0	0
60	1
0	0
0	0
145	3
743	30
61	1
245	2800
0	2793
0	2
0	2
0	0
36	95
1	92
0	0
5	4
0	23
14	23
9883	291
0	0
15	1
123	3
0	0
0	0
0	20
15	37
1212	55
45	1
0	100
21	124
0	113
295	25
0	0
37	2
128	8
45	433
227	436
9	0
665	16
0	0
18	2
0	2
0	267
40	269
2	0
16	1
3	1
0	1
1	1
0	1
1201	41
126	192
0	187
132	5
409	13
92	4
0	0
1	0
145	4
462	17
175	262
3	260
179	1
1	1
10	0
0	840
93	842
49	0
0	0
0	0
1	0
14	1
341	13
0	289
0	176
0	194
53	308
673	18
7568	5196
0	0
0	0
16	167
3	166
4	0
189	16
0	0
0	165
0	181
0	165
0	181
375	10
400	18
602	24
254	615
3	605
0	1
51	1
622	16
12	1
1	11
0	11
0	0
423	16
112	8
0	81
0	137
102	140
10	0
78	44
1813	72
78	197
0	193
7	0
8	0
1765	77
1	269
15	269
1979	80
148	6
0	0
1	0
0	1456
3	1457
0	1391
162	4
0	2
0	2
0	0
473	19
32	2
1421	74
59	1
0	25
0	25
47	11
0	10
0	11
6	11
19	350
501	378
436	16
273	8
13	5
0	0
16	9
233	14
0	0
5	72
0	72
0	0
0	0
11	20
0	19
0	0
4	144
128	146
22	47
14	46
23	42
0	40
864	28
721	21
0	0
141	5
411	21
2348	57
4	0
11	0
0	233
80	235
382	24
12	17
2	17
8	0
10	0
309	10
0	0
3	0
1036	43
82	6
115	1
259	8
28	1
10	7
0	0
0	229
13	229
5	14
0	0
1	0
8	11
3649	2949
6	2865
1	4
17	4
347	8
13	103
7	104
0	103
0	103
68	3
0	0
97	2
125	5
0	0
0	0
0	69
10	69
807	37
685	17
0	1
0	0
0	248
0	248
20	0
323	12
126	22
0	0
10	0
9	1
0	138
0	90
0	138
0	18
11	26
0	26
10	18
69	1
0	0
410	18
1	0
0	0
237	5
365	21
0	202
0	202
79	10
0	0
404	15
4	28
0	16
0	28
151	5
162	6
0	0
603	23
102	37
3	0
3741	151
256	13
0	0
0	0
0	0
64	3
1	1
0	1
8	430
0	430
1524	63
32	2
0	201
9	208
0	207
631	22
0	0
18	0
0	0
301	12
0	154
0	141
0	152
0	137
0	34
36	34
0	2
1	2
222	1275
1	1129
37	1281
0	0
0	162
0	162
239	8
65	6
465	20
129	2
0	63
17	101
2	98
371	19
331	10
0	18
0	18
492	122
78	4
30	1
376	12
11	1
38	2
1057	38
335	19
0	0
1074	51
6	5
0	0
28	2
0	23
0	3
0	16
1	23
1596	58
