UniqueCount	AmbigCount
6	0
3336	164
0	0
9	21
0	21
99	451
9	447
7	202
16	202
0	0
2939	107
176	185
56	3
692	26
0	20
0	20
0	365
3	365
147	1
37	1
0	132
0	132
0	0
441	20
0	0
1	716
0	715
1	48
0	50
1	50
0	0
110	1
820	26
124	3
1	0
7	0
343	17
1680	41
154	60
0	1013
10	1013
364	17
155	8
1	0
146	11
0	0
119	32
23	0
0	0
0	0
43	8
167	8
6507	6901
14	1
47	4
561	19
480	29
421	18
0	0
0	0
0	0
0	0
3	0
0	5
10	16
1	16
67	9
0	156
0	156
0	0
0	0
0	0
147	9
246	11
156	18
1	0
1	92
2	89
0	82
57	207
32	207
2	0
3	76
0	76
6	0
0	0
297	16
3	0
801	38
3	0
883	41
44	2
523	35
98	541
10	538
508	20
1	49
8	50
0	49
0	49
0	49
14	76
9	76
85	13
577	14
51	5
333	14
0	828
0	836
0	750
0	742
45	3
35	250
1	160
0	249
0	0
0	0
207	7
1	4
40	0
0	0
114	4
29	1223
25	1256
158	1258
202	10
0	0
31	204
0	202
207	80
86	14
73	2
1703	60
286	13
0	2
0	2
0	2
2	0
0	0
792	42
120	1
0	25
0	25
0	0
82	121
19	119
1	1
2	2088
0	1800
341	2111
0	0
0	0
0	0
0	172
78	175
185	10
0	0
41	2
2	0
793	34
0	0
171	1
0	9
1	9
267	7
201	4
0	0
20	0
489	25
0	0
46	3
0	0
0	0
192	4
993	34
77	4
295	4287
0	4281
0	0
0	0
0	0
18	96
1	96
0	0
10	5
0	49
38	50
8174	286
3	0
24	2
136	5
0	0
0	0
1	18
44	76
1231	79
113	4
0	129
17	162
0	157
331	23
0	0
29	0
134	13
26	443
213	447
7	0
721	28
0	0
24	1
0	1
0	316
58	316
0	0
27	1
1	0
2	0
2	3
0	3
1620	58
60	99
1	97
172	6
498	24
168	7
0	0
1	0
102	6
779	31
265	358
3	351
359	17
0	2
5	0
0	943
99	948
30	0
0	0
0	0
4	0
23	1
383	10
0	269
0	163
0	170
35	278
1288	57
10053	7041
0	0
0	0
13	157
0	157
7	0
160	9
0	0
0	203
0	220
0	206
0	223
421	14
340	15
565	26
250	770
4	763
0	8
17	2
788	32
28	0
1	17
0	17
0	0
493	30
118	7
0	98
0	157
104	157
17	0
97	26
1900	109
75	171
0	169
19	0
11	0
2388	112
4	547
60	547
779	38
195	10
0	0
0	0
0	1311
0	1311
0	1268
166	8
0	0
0	0
0	0
587	24
44	2
1483	91
56	6
1	28
0	28
166	39
0	17
0	17
3	18
17	293
397	313
407	13
260	7
16	9
0	0
17	2
278	14
0	0
2	64
0	64
3	0
1	0
14	18
0	17
1	0
2	160
124	161
27	117
44	118
22	34
0	32
915	23
882	35
0	0
178	6
345	15
3277	137
38	1
9	3
0	272
109	274
335	7
14	18
1	17
6	2
23	0
205	6
0	0
0	0
1167	56
117	5
122	2
245	9
53	5
15	6
0	0
0	130
6	130
4	15
0	0
1	0
25	22
3540	2614
8	2553
1	4
19	4
377	20
32	82
13	81
0	118
0	118
71	0
0	0
67	2
107	5
0	0
0	0
0	45
3	45
616	27
553	10
0	0
0	0
0	305
0	305
21	1
263	11
170	20
0	0
11	0
19	0
0	173
0	111
0	173
0	41
17	51
0	48
11	13
144	3
0	0
465	21
4	0
0	0
230	9
421	13
0	193
0	193
74	3
0	0
360	19
10	16
0	10
0	16
149	6
208	6
0	0
779	26
108	45
4	0
4240	152
248	15
0	0
0	0
0	0
60	2
0	2
0	2
3	516
0	516
1079	52
34	3
4	286
3	292
0	292
406	18
0	0
17	0
0	1
431	26
0	121
0	115
0	121
0	113
0	39
18	39
0	0
0	0
148	1331
5	1232
20	1329
0	0
0	173
0	173
267	5
91	5
598	38
236	9
0	44
15	87
0	87
377	7
708	35
0	14
0	14
434	105
66	2
32	0
568	22
5	0
59	4
1779	84
301	11
0	0
1164	68
10	12
0	0
48	0
0	15
0	3
0	11
0	15
1327	65
831	30
5	0
143	10
0	0
6	58
0	58
235	8
0	0
360	15
0	808
0	808
276	7
84	7
615	28
13	0
372	15
7	1
526	32
101	9
1	2
0	0
0	142
21	143
867	19
3	0
433	18
326	10
165	359
77	359
1	0
143	3
403	6
30	2
485	25
14	0
1046	52
0	55
15	55
1	0
2	0
23	0
72	3
2144	91
16	35
0	35
0	0
15	354
6	354
6	1
114	3
237	463
16	454
280	15
444	25
117	6
58	2
429	6
0	0
3	142
103	146
919	39
381	25
0	0
0	0
0	0
689	27
13	0
161	5
1130	197
2549	96
4	325
229	331
11	0
550	21
11	3
0	0
0	0
0	250
3	250
0	0
177	6
0	0
321	2258
8	2247
0	3
2	3
17	0
95	398
0	398
347	20
12	0
0	59
2	59
72	6
4	35
162	42
0	383
492	401
626	808
1	781
0	0
0	459
37	460
0	450
1	450
168	170
100	167
641	20
0	2
3	6
0	6
445	16
10	1
330	10
0	0
154	5
120	7
0	0
400	12
0	0
15	2
269	14
265	8
4	208
0	118
0	160
0	212
15	5
17	0
8	8
201	9
0	27
3	25
1	27
3	0
4	0
395	15
21	0
62	33
1	0
0	0
1188	54
19	1
0	0
2	0
424	17
181	7
375	19
2	271
0	279
0	180
1	9
0	0
203	8
174	8
0	174
56	185
1	187
29	187
11	0
0	4
0	4
0	0
238	9
0	0
16	0
422	18
577	26
97	1
1	0
34	1
17	3
111	4
0	6
1585	67
100	4
52	4
82	177
0	172
131	4
411	18
0	0
270	6
0	0
2	0
805	35
159	14
145	9
6	0
4413	177
0	0
188	7
98	6
665	26
3	0
0	0
0	0
6	86
1	86
0	432
1	432
633	16
316	10
0	0
274	7
0	0
32	3
46	0
0	4657
6	4658
2	1
81	3
9	60
0	59
0	0
543	24
3	1
195	7
378	25
43	664
0	651
504	27
1064	30
400	27
36	3
440	15
310	8
896	40
25	4
102	6
22	1
11	0
805	49
0	56
12	44
0	43
0	1
246	8
0	1732
0	1714
0	1749
0	1650
0	1729
0	1746
0	1697
0	1661
0	1667
1	0
0	0
0	0
3363	130
92	4
0	0
348	1435
117	1428
17	26
138	6
18	6
501	23
54	2
182	10
0	0
18	1
0	0
1	118
30	120
0	0
406	13
35	1
208	132
92	6
898	899
160	15
0	0
50	2
464	20
56	49
0	0
1000	45
202	299
436	21
621	18
0	42
2	42
246	11
0	110
97	116
35	4
23	121
0	121
68	4
17	690
123	698
206	4
44	1717
0	1717
59	4
3	0
0	0
0	0
0	1
0	1
20	0
15	1
0	0
190	11
8	413
135	414
579	546
4	526
35	0
82	4
4	2
12	0
39	0
0	0
303	404
1	392
540	901
62	882
0	0
155	5
2	0
14	325
0	325
48	382
36	381
0	0
2	0
190	21
0	1
142	6
443	25
0	44
1	44
65	5
1	46
3	46
0	0
5	0
156	8
0	0
70	2
7	5
1	0
0	0
0	0
184	5
1	0
0	0
0	55
19	57
169	7
583	27
7	161
0	161
112	9
1680	63
2	130
0	121
0	112
0	102
138	6
7	6
5	1
0	0
318	14
31	6
1460	2931
249	15
1929	50
0	242
0	242
28	0
645	21
364	23
3	6
0	6
2546	253
20	0
2	2
1454	61
0	1319
62	1321
140	2
25	1
35	2
1618	47
151	10
459	17
159	5
14	1
136	1322
87	1315
27	0
4868	121
246	19
253	11
7	0
0	818
37	818
30	1
0	0
0	404
40	406
0	0
349	15
310	14
160	69
0	0
307	12
189	10
176	8
0	212
1	224
0	213
2	0
2	0
2	0
26	7
72	2
19	0
339	12
30	2
16	104
0	103
0	0
0	3
0	3
17	193
0	193
2287	107
5	130
0	66
2	95
0	115
1383	47
14	8
536	11
106	5
0	0
100	2
45	2
166	11
820	30
93	16
4	1156
257	1168
135	4
397	10
213	18
0	0
164	143
219	11
1	4
158	19
28	2
209	6
63	2
51	51
1095	43
0	0
403	12
0	0
0	0
56	1
0	70
41	72
42	4
613	34
1049	41
0	160
33	160
142	7
15	0
340	14
6	0
406	21
100	9
768	40
10	11
861	25
0	2
0	2
0	14
29	16
57	516
13	403
120	403
28	1
179	10
54	660
0	655
0	658
67	2
5	1
1	22
0	0
455	18
6	14
3	13
268	471
0	463
0	1
121	41
30	0
0	0
2236	83
0	0
0	2
0	2
221	10
516	25
31	12
0	0
30	2
3	1
3	1856
480	2255
0	0
25	0
0	0
7	0
8	0
0	109
0	76
8	110
0	76
219	10
0	0
420	10
0	1
380	13
0	0
0	280
0	280
47	5
912	41
1	4
0	3
0	4
7	0
3	0
145	4
294	14
22	3
55	0
92	3
160	10
341	16
0	253
0	253
129	7
30	1
29	5
224	10
0	0
246	11
5	0
409	15
9	1
297	9
506	17
2531	1820
0	1717
0	98
6	98
0	0
0	0
182	11
127	7
0	209
1	209
17	87
1	86
17	6
162	4
763	57
0	5
0	5
152	5
95	5
2	0
131	5
502	28
0	0
394	21
0	542
5	542
0	0
0	0
43	1
0	0
460	21
50	0
0	2
161	4
47	2
1127	36
85	4
78	3
106	5
21	6
11	23
6	4
221	20
26	2
1	0
144	7
45	1
99	3
393	18
211	7
13	6
0	0
443	14
0	73
17	73
247	8
14	1
39	5
0	0
6	7
1	7
132	0
4177	180
1128	16
15	2
0	0
0	0
298	11
9	70
2	70
7	47
1	60
23	2
258	10
819	37
748	30
325	111
0	0
99	6
218	11
0	0
180	5
3	90
3	90
429	28
165	10
0	0
99	1
165	4
47	5
1125	55
2	1
235	10
44	0
10	9
2	192
84	194
267	15
2	0
30	2
26	0
640	30
0	0
365	16
114	2
39	206
0	0
106	521
0	518
215	15
7	376
103	378
4379	217
158	3
0	0
4	39
0	31
0	50
0	41
0	48
45	71
134	73
27	0
43	107
0	106
38	3
87	12
144	8
858	34
0	0
94	3
0	0
2	31
3	31
205	6
186	1
1	9
638	29
41	249
37	250
13	1
48	3
29	1
1101	45
145	4
18	169
0	169
15	1
0	3
39	81
154	3
0	124
4	124
33	0
1747	88
0	0
136	4
4	39
0	39
33	0
74	0
94	6
0	0
8	0
254	14
30	0
0	0
31	2
209	39
6	32
2	31
1341	46
0	0
0	0
28	1
6538	296
69	6
301	12
119	9
84	2
2	6
254	10
3634	161
0	1886
35	1887
0	31
53	32
48	8
363	19
2	0
1323	61
431	17
9	0
165	7
138	7
2	1
4446	171
429	13
0	0
50	2
0	0
0	0
712	40
23	3
37	143
0	142
197	12
11	0
83	177
0	175
729	30
141	10
18	0
52	0
424	19
303	16
50	4
224	613
9	1124
0	0
370	8
3	0
0	6
3	6
194	50
354	16
0	0
0	1
5	73
8	73
0	0
2	0
0	0
20	12
261	308
0	301
741	32
566	19
0	0
297	7
0	4
1	4
1263	48
15	0
0	0
1	0
481	23
968	33
130	3
0	0
0	1
0	1
1588	1194
494	16
45	2
157	6
0	0
0	0
411	20
1	0
41	0
481	26
44	1
730	2378
367	2387
1316	65
235	6
0	0
97	3
311	6
1	0
3	1
0	154
31	155
141	1132
9	1126
353	11
86	324
0	320
106	2
1552	75
0	0
0	13
1	13
74	0
1	0
618	39
102	18
35	6
10	778
312	794
64	2
134	4
588	23
0	623
306	631
0	556
20	556
623	29
0	18
0	0
15	0
0	0
23	1
0	0
0	0
77	3
153	5
11	0
148	3
0	0
218	445
0	0
9	0
417	11
0	11
0	11
37	5
44	65
77	348
6	343
499	27
127	5
13	0
72	0
0	80
0	80
3	0
0	0
12	1
128	18
102	4
160	9
2252	92
416	15
50	1
52	0
3	39
2	0
237	268
22	1
73	6
1	0
0	354
75	356
178	11
1	77
0	77
362	21
19	1
291	13
15	0
0	0
114	5
1	0
5	1
0	0
1866	86
38	477
0	476
0	1
36	1
3	14
0	14
464	15
168	27
0	0
2058	92
1855	59
276	14
0	0
1	9
209	3
1	1
311	16
0	76
1	76
0	0
104	5
0	0
24	3
33	3
259	9
474	29
290	13
0	0
4	0
313	16
63	1
32	38
139	2
2165	69
757	16
198	4
1	102
133	111
0	0
49	7
2	0
0	0
0	0
0	144
1	144
472	22
313	14
11	0
254	9
0	0
164	134
18	0
0	103
0	0
0	0
3	262
62	266
997	26
13	1
38	1
8	5
0	0
0	0
42	1
1	0
4	0
674	27
125	7
60	5
0	0
474	16
48	3
1599	84
69	63
259	2
0	0
1402	1176
0	0
270	16
2307	105
472	18
0	1
114	64
0	0
25	613
3	509
40	615
0	0
0	0
26	1
0	0
398	15
0	0
2	116
79	120
13	1
415	15
0	0
193	14
20	469
0	469
0	0
262	11
189	39
0	0
0	0
5464	237
0	0
0	22
0	22
104	4
123	6
271	9
0	0
107	789
17	1071
32	1069
0	0
132	6
57	2
18	0
102	2
0	0
6	404
0	404
114	9
0	0
32	8
464	20
59	215
5	214
4	213
0	213
0	0
1	0
168	3
0	2
121	3
32	32
2	0
186	8
0	15
0	15
0	403
0	403
32	1
71	303
1498	41
4236	188
105	7
6	13
323	7
5	4
0	4
61	10
316	11
3	0
141	2
18	0
25	967
0	833
8	826
0	660
4920	259
3194	160
0	604
0	604
3	295
3	295
237	3585
108	3581
0	0
515	22
3	48
48	52
51	1
5	159
12	2
367	16
178	6
279	14
26	1
1752	67
3893	146
0	6
981	39
312	14
0	0
20	2
0	0
698	20
0	0
43	0
0	0
0	0
11	15
235	3
0	0
23	31
0	30
381	16
56	4
0	0
0	37
10	37
18	1
