UniqueCount	AmbigCount
335	9
174	30
0	0
10	0
8	0
0	194
0	125
0	194
0	41
13	58
0	58
13	20
107	5
2	0
593	31
1	0
0	0
318	7
528	31
0	286
0	286
76	6
0	0
515	30
5	39
0	22
1	38
188	16
226	10
0	0
865	31
130	61
5	0
5084	151
283	6
0	0
0	0
0	0
69	3
1	3
0	3
11	597
0	597
1357	42
23	0
2	322
10	332
0	331
648	31
0	0
27	2
0	1
406	18
0	202
0	191
0	198
0	191
4	108
59	108
0	2
1	2
288	1824
5	1651
31	1832
0	0
1	208
0	208
340	10
91	10
883	32
127	2
0	64
24	108
0	107
439	20
528	21
0	16
0	16
696	186
91	2
19	0
603	24
5	0
109	2
1832	65
389	13
0	0
1425	89
4	5
0	0
55	3
0	24
0	9
0	21
0	24
1509	54
1077	41
1	0
164	7
0	0
7	101
0	101
437	22
0	0
522	24
0	1046
0	1046
315	13
93	3
974	40
10	0
473	18
9	0
519	15
108	17
2	3
0	0
0	176
53	177
901	25
4	0
429	16
439	18
155	369
82	369
2	0
156	0
515	8
32	1
489	23
7	0
1318	59
0	20
6	20
0	0
1	0
29	1
182	5
2546	96
16	36
0	36
0	0
23	466
7	466
3	0
147	3
299	635
25	626
326	13
476	20
172	3
85	2
1024	15
0	0
7	178
141	182
918	30
490	16
0	0
0	0
0	0
778	20
12	1
201	13
1548	273
2715	82
3	295
168	303
15	1
853	37
10	1
0	0
0	0
0	415
9	417
0	0
158	9
0	0
436	2662
11	2651
0	1
0	2
28	0
121	558
0	555
559	30
34	0
0	86
2	86
104	1
3	49
186	56
0	399
542	427
759	997
3	969
3	0
0	344
23	344
0	547
4	547
254	256
150	253
714	35
1	0
2	15
0	15
567	16
7	0
387	15
0	0
86	4
166	7
2	0
569	11
0	0
26	3
379	11
275	7
2	239
0	140
0	179
0	246
16	6
66	1
9	10
223	12
0	31
2	22
2	31
1	0
3	0
467	25
23	2
76	37
4	0
1	0
1506	63
11	0
0	0
1	0
635	24
286	7
515	29
8	331
0	346
2	252
1	12
0	0
269	11
248	9
0	89
28	93
2	93
24	93
6	0
0	8
0	8
1	0
271	14
0	0
32	2
542	29
753	45
110	0
2	0
40	5
19	1
159	12
1	9
1798	46
113	3
26	3
97	175
0	174
135	5
536	19
0	0
253	3
0	0
0	0
1005	44
127	7
175	5
10	3
5474	177
0	0
196	7
178	4
798	37
4	0
1	2
0	2
9	114
4	115
0	603
3	603
1075	43
422	12
0	0
1689	71
0	0
37	2
41	1
0	5645
5	5645
5	1
66	5
7	41
0	41
0	0
647	19
0	1
261	4
518	15
60	966
0	943
620	17
1100	27
512	21
30	1
495	24
372	25
1017	50
32	4
142	4
20	0
7	0
905	36
0	61
23	111
0	110
1	3
291	6
0	2070
0	2028
0	2082
0	1969
0	2060
0	2072
0	2016
0	1976
0	1981
0	0
0	0
0	0
3702	161
86	4
0	0
295	1319
105	1313
13	42
163	8
28	3
616	24
64	0
195	16
0	0
38	1
0	0
4	129
63	129
0	0
517	19
29	4
1136	695
110	3
1204	1083
160	4
0	0
31	2
568	22
53	56
0	0
1256	44
289	485
376	13
748	19
0	71
2	71
215	10
0	135
116	140
41	0
27	136
0	136
45	2
15	847
145	857
305	10
38	2073
0	2073
68	11
3	0
1	0
0	0
2	4
0	4
13	1
10	0
0	0
322	9
3	369
148	372
722	728
1	699
28	0
159	1
3	0
6	0
32	5
1	0
419	532
8	519
715	976
84	940
0	0
209	2
5	0
16	541
0	541
87	506
29	505
1	0
0	1
231	28
0	1
204	10
380	11
0	35
1	35
64	1
1	65
3	65
0	0
8	0
162	9
0	0
89	0
9	4
1	0
0	0
0	0
225	6
1	0
0	0
0	88
37	88
244	5
648	26
13	211
0	211
114	1
1954	66
5	191
0	181
0	159
0	146
174	7
8	2
9	1
0	0
459	9
36	5
1533	3109
228	9
2200	45
0	354
1	354
36	0
946	25
435	14
4	3
0	3
3253	322
16	0
0	0
1745	73
0	1604
86	1610
146	5
24	1
58	3
889	26
231	5
507	22
235	8
3	0
237	1989
135	1987
17	0
6753	134
265	13
213	16
5	1
0	1058
35	1059
64	2
0	0
0	511
77	512
0	0
294	10
583	30
165	44
0	0
360	16
124	4
197	7
6	193
5	209
0	205
1	0
8	1
3	0
36	14
136	3
26	1
491	19
14	0
19	117
0	117
0	0
2	4
0	4
21	298
0	298
2026	89
6	163
0	104
6	121
1	166
1549	37
14	15
1167	29
119	8
0	0
146	9
40	3
158	6
1092	37
119	26
2	1265
289	1274
167	7
350	12
341	14
0	0
172	201
286	7
0	4
189	17
53	3
234	2
87	1
98	70
1147	38
0	0
435	18
0	0
0	0
80	2
0	78
59	79
68	2
672	28
1229	43
0	217
53	218
244	7
9	0
321	13
18	0
566	23
143	5
951	26
16	12
831	28
0	5
1	5
0	16
25	17
47	584
34	460
175	465
78	0
255	11
95	889
0	876
0	883
91	8
13	0
1	38
5	0
594	22
11	20
0	21
255	473
0	465
0	4
107	33
29	3
0	0
2431	87
0	0
0	5
3	5
271	9
499	16
38	7
0	0
38	0
3	0
1	2215
556	2674
0	0
19	0
0	0
19	0
9	0
0	100
0	71
21	100
0	70
297	17
0	0
509	21
1	0
594	12
0	0
0	310
0	310
23	1
2094	73
0	7
1	2
1	7
8	0
2	0
219	6
285	12
38	3
70	4
51	2
230	9
512	14
0	253
0	253
159	8
36	3
23	7
167	6
0	0
331	23
2	0
595	18
8	0
299	10
488	32
3198	2153
0	2028
0	97
11	97
0	0
0	0
213	5
204	8
0	240
1	240
29	133
1	132
5	6
164	8
1079	32
0	8
3	8
123	7
118	5
0	0
165	7
1543	62
0	0
521	22
0	569
7	569
0	0
0	0
37	1
0	0
595	32
55	2
4	2
286	11
36	1
1569	65
77	3
103	5
132	7
22	3
9	29
5	0
328	13
55	1
4	1
201	6
49	2
4	1
517	18
306	10
6	4
0	0
518	23
0	93
42	93
227	5
23	1
66	2
0	0
0	7
2	7
136	3
5381	187
1426	28
16	0
0	0
0	0
315	10
15	54
1	53
3	41
0	65
11	0
267	8
933	24
627	23
414	137
1	1
147	10
361	10
4	0
197	2
7	128
4	128
510	27
306	12
0	0
150	5
160	9
94	4
1446	68
2	0
290	13
52	3
13	21
15	339
115	344
278	13
3	0
23	0
32	3
724	37
0	0
462	13
162	11
63	277
4	0
96	466
0	461
449	29
11	377
113	382
9917	455
225	2
0	0
2	86
0	73
0	117
0	90
0	113
66	64
145	68
53	1
50	104
0	99
29	0
129	9
105	1
1159	65
0	0
132	1
0	0
0	14
4	14
215	10
228	15
3	10
758	27
61	345
62	347
21	1
67	0
31	2
1094	44
104	4
27	236
6	235
4	2
0	2
33	137
191	6
0	177
7	177
43	4
2292	82
0	0
154	14
3	32
0	32
53	1
54	0
98	18
0	0
11	0
130	2
57	1
0	0
42	0
174	33
21	69
8	68
1725	77
0	0
1	0
36	0
8768	365
93	3
361	22
118	2
81	0
0	2
338	14
4166	175
0	2299
48	2300
0	34
65	36
70	4
423	15
0	0
1884	60
584	13
6	0
186	5
218	4
3	1
5645	176
465	11
0	0
37	2
0	0
0	0
504	21
20	5
40	155
0	154
291	11
20	0
124	248
0	241
625	25
228	13
45	0
38	2
554	23
391	17
54	5
328	855
11	1136
0	0
502	10
2	0
0	9
1	9
161	47
623	22
0	0
0	0
3	94
7	96
2	0
3	0
0	0
13	10
318	382
0	372
798	40
677	23
1	0
343	8
0	5
7	5
1518	49
31	1
0	0
1	0
544	24
1388	50
147	7
0	0
0	6
0	6
1520	1248
838	36
32	0
141	4
0	0
0	0
472	18
4	0
60	1
690	31
53	2
911	2670
379	2673
1495	68
236	11
0	0
141	9
246	8
0	0
2	0
0	230
54	235
222	1305
4	1301
401	20
127	404
0	403
144	5
1898	84
0	0
0	13
1	14
75	2
1	0
723	37
102	19
71	5
10	861
327	873
31	3
170	6
633	31
0	743
430	751
0	690
36	690
752	34
0	38
0	0
21	0
0	0
32	0
0	0
2	1
124	3
221	6
10	2
171	6
0	0
308	533
0	0
6	0
722	10
0	9
1	9
54	3
74	134
108	353
12	354
448	21
128	1
30	0
93	2
0	35
0	35
0	0
0	0
41	0
142	17
105	2
218	7
2437	103
509	24
84	1
68	3
2	58
2	0
357	382
40	4
112	4
2	0
0	456
121	457
160	7
4	205
0	205
386	17
18	0
453	21
45	2
0	0
133	1
0	0
3	2
1	0
1670	53
52	567
0	564
0	1
22	2
4	11
0	11
579	23
190	35
0	0
2015	87
3096	102
355	9
0	0
8	6
231	11
1	0
307	17
0	49
2	49
0	0
177	8
0	0
14	1
10	1
359	11
825	49
387	18
0	0
3	0
472	14
67	3
11	24
153	5
2543	63
962	27
274	5
1	105
117	108
0	0
42	0
3	1
0	0
0	0
0	161
5	161
623	33
460	23
8	0
312	10
0	0
605	693
33	1
0	156
0	0
0	0
5	268
85	269
988	24
14	1
24	0
3	2
1	0
0	0
35	2
0	0
0	0
982	42
203	6
60	4
0	0
536	21
114	2
1837	70
111	83
160	1
0	0
1553	1254
2	1
367	12
2792	102
562	22
3	0
113	69
0	0
24	612
2	507
58	613
0	0
0	0
23	0
0	0
282	7
0	0
1	169
99	171
9	1
415	18
0	0
329	11
31	580
0	579
0	0
357	8
147	24
0	0
0	0
7179	291
0	0
0	29
0	29
126	2
140	5
541	20
0	0
163	991
25	1400
26	1398
0	0
142	13
94	4
19	0
140	2
2	0
2	416
0	416
125	15
0	0
17	12
524	22
79	249
3	247
6	161
0	161
0	0
1	1
215	5
1	1
156	9
12	23
5	0
265	4
0	20
0	20
0	427
1	427
44	2
78	388
1718	50
5460	181
160	6
9	25
391	11
1	4
0	4
77	4
301	11
3	0
137	3
21	1
39	1344
0	1132
13	1138
8	893
6429	280
4133	159
0	650
0	650
6	364
6	364
308	3935
129	3928
0	0
513	19
0	32
41	33
106	5
8	139
19	3
310	13
202	4
329	22
51	4
2109	91
3781	121
0	10
1200	52
325	17
0	0
17	0
0	0
1065	53
0	0
44	0
0	0
0	0
4	13
1278	37
1	0
20	44
0	44
369	18
120	3
0	0
0	55
12	55
6	0
159	16
140	0
257	8
211	18
6	0
0	1
4	3
156	33
283	4
6	128
0	128
570	1
0	0
0	0
26	1
0	0
2127	98
20	69
0	68
0	0
45	7
7	0
0	0
0	0
214	8
0	0
0	93
0	92
0	93
5	18
0	17
131	17
591	15
697	18
1393	52
1520	57
141	6
5183	213
0	0
45	2
9	0
9	0
4527	150
296	12
20	2
256	19
0	0
74	1
35	3
0	0
268	6
364	11
13	59
2	59
0	0
66	1
0	0
21	9
3	5
1528	69
194	3
0	3
0	3
6	0
2251	32
62	1
675	29
2242	58
32	1
31	2
418	18
0	0
93	2
262	13
24	0
2109	83
0	0
1411	53
837	31
0	8
0	8
0	0
0	11
2	12
11	1152
829	1178
5	2
81	4
0	0
82	1
943	2624
51	2607
265	6
0	0
39	0
0	53
2	54
0	54
6	0
2015	54
0	0
0	34
3	34
3	2
59	198
1	196
3	1
669	22
0	0
72	317
4	287
4	312
0	0
327	270
460	263
288	10
0	0
847	28
0	0
32	1
0	0
663	26
254	19
1	0
0	0
1	8
0	8
11	0
868	24
2	0
68	1
13	2
490	16
0	0
38	6
0	0
267	5
18	0
4	0
1	0
102	2
22	1
53	38
17	0
0	0
0	895
20	895
12	114
0	114
0	111
0	0
0	0
0	0
59	2
11	0
0	0
193	461
5	398
54	2
15	0
0	0
481	28
1	0
87	7
6	1
1	0
291	6
3	688
199	692
164	155
2	138
35	3
111	13
61	511
38	512
0	1
0	1
33	1
228	9
0	30
2	33
23	2
0	0
0	0
1	0
7	2
209	9
0	0
2059	43
0	0
0	0
37	1
216	503
0	0
580	20
145	2
6	2
0	0
1389	45
980	35
275	518
0	506
2	186
199	197
127	1730
0	1723
125	3
11	12
0	0
703	29
4	9
402	10
0	0
171	22
3	0
149	3
181	10
0	0
231	10
0	0
88	1
31	12
5354	7971
186	4
0	0
609	25
52	1
0	7
0	6
0	12
161	3
116	3
0	0
11	424
0	423
168	4
341	12
47	2
0	191
68	195
167	40
0	4
0	4
98	5
875	35
8	2
115	6
16	1
0	0
38	0
4	0
1	0
346	17
5	0
19	1
1	144
92	146
8	1
191	333
4	330
0	0
4	19
8	4
5143	119
707	21
109	1
2445	31
0	0
11	0
8	0
452	17
262	13
0	0
1985	62
62	4
44	115
0	115
128	3
40	7
2	0
59	0
194	13
38	1
315	14
189	25
176	5
188	9
0	0
758	319
432	16
16	0
47	0
2755	132
108	3
1	0
22611	622
129	5
26	0
206	7
180	6
221	8
122	4
0	0
6	0
517	19
0	0
679	22
494	25
995	49
2	0
1458	544
104	4
12	0
78	82
0	0
41	5
11	2
0	0
0	0
3184	88
2	0
135	3
0	0
21	0
570	14
973	44
24	1
0	4
2	4
1869	331
312	10
173	5
2	0
67	1
0	711
51	714
0	0
679	36
0	0
1041	43
254	7
11	1
181	7
1453	49
0	34
0	34
1230	48
0	0
371	11
9	0
0	0
0	0
150	8
99	5
96	5
165	7
0	0
0	155
32	51
77	157
54	2
16	1
10	1
23	2
6	474
0	452
0	457
0	474
299	12
19	298
7	298
0	0
93	7
1568	63
129	4
150	8
497	16
3	1
55	43
21	42
2040	55
2	0
0	0
108	1
0	0
0	0
1	94
0	94
2446	85
581	31
0	0
217	8
42	3
0	0
7426	286
0	0
219	338
0	336
90	25
1	0
0	0
245	10
0	195
238	14
500	20
0	0
0	0
2	0
184	12
1113	49
492	11
0	0
4	70
0	0
387	13
377	19
5	1
85	4
0	64
41	0
2	0
39	1
247	9
132	3
0	3
0	0
0	0
0	0
51	13
0	0
1	0
3	0
140	4
2036	76
2	0
17	0
317	13
28	20
634	38
59	1
0	8
5	8
7	0
173	9
4	0
8468	291
122	3
48	0
598	27
0	0
0	1114
8	1114
314	14
362	17
143	3
0	7
476	24
805	14
532	18
1838	80
27	155
7	154
1637	51
198	130
0	35
555	11
0	4
273	51
0	0
0	54
5	54
1	9
0	9
0	0
7	0
0	0
878	41
1816	65
0	2885
195	2892
452	77
69	270
366	15
31	3
9	1
6	0
17	0
42	8
52	1
914	25
3	0
581	21
0	0
0	0
4694	115
426	20
64	56
462	18
1049	82
6	2
4	6
0	0
1	0
19	0
514	18
972	35
65	2
148	7
0	0
83	4
6	1
8	0
115	4
2002	49
0	0
0	0
2805	90
114	137
62	1
1	0
1497	34
1	0
150	0
419	20
2400	101
136	7
454	38
2	0
3	0
180	30
1562	49
0	0
0	40
16	106
19	104
0	0
9	35
0	34
16	1
149	5
382	18
0	0
0	65
60	100
29	20
10	0
118	1
50	1
0	0
60	8
0	0
5	9
131	3
81	4
10	1
387	11
5	0
0	0
442	5
1	0
415	17
329	11
1	1
0	0
33	0
766	29
50	1
399	11
851	52
34	3
13	0
143	41
91	6
71	5
0	0
462	82
58	3
15	0
0	0
9	0
22	1508
379	1522
49	2
3	0
2032	74
0	29
12	29
42	1
14	0
11	0
95	2
21	1
4	0
284	15
1590	53
15	397
31	398
348	9
453	14
386	18
77	5
245	6
30	1
6	0
3	0
1281	53
161	7
2602	52
496	13
0	579
0	579
51	1
475	43
1106	29
36	1
4	0
0	0
0	0
165	3
0	0
1603	64
457	20
67	1
0	0
0	955
297	966
488	26
0	0
185	7
0	105
1	105
79	7
0	0
1137	51
177	7
0	256
24	256
43	2
0	2
106	2
305	13
195	2
2611	89
0	1
2	1
22	2
0	0
2055	66
91	2
31	1
1948	95
0	12
2	12
2	0
0	0
0	0
87	3
24	0
181	10
4	0
45	1
6942	292
0	0
29	1
634	31
59	0
216	19
0	0
3	0
1	0
47	1
48	393
6	392
2414	113
716	30
98	7
1359	38
831	37
12	69
1341	56
89	118
1	25
56	3
783	27
356	20
0	0
0	0
0	0
243	32
0	0
0	1
101	4
153	9
29	6
195	8
0	0
298	12
0	20
1	20
119	3
9	2
498	10
406	6
0	0
627	19
0	0
0	0
44	0
64	0
180	1191
0	1187
7	7
17	2
13	0
29	0
1	0
0	0
347	14
0	0
1053	37
0	0
253	10
79	2
0	0
0	0
115	21
687	10
4	0
20	0
9	1
793	28
14	305
0	305
0	0
0	0
581	14
2029	71
1121	21
0	0
1	1
37	1
258	9
1681	65
317	5
367	81
20	64
2	63
20	0
9	13
0	12
99	1
181	6
7	0
60	2
43	1
347	1946
77	2
950	173
10	0
667	24
4	53
0	53
9	0
3	0
15	0
4	0
59	0
138	10
524	12
367	60
36	2
2	0
147	4
0	0
0	0
101	4
372	13
40	0
236	9
0	0
6	0
4	1
16	0
2	95
50	96
167	4
12	24
0	22
175	2
7	4
1328	61
1	10
2	10
0	0
0	0
7	0
0	0
536	19
6	0
65	1
1358	22
1336	1074
6	6
402	20
1	0
0	0
742	36
233	4
49	6
118	2
35	1
690	19
4	0
159	7
385	15
1321	32
0	0
40	51
2403	101
0	0
1	57
0	0
1013	47
281	8
50	2
9655	354
37	2
0	0
386	3
573	31
1040	50
728	20
12	0
179	4
142	4
73	1
84	6
83	6
488	141
450	8
19	91
15	89
70	1
1	0
0	0
0	0
0	0
0	0
40	1
18	10088
818	10102
300	13
0	0
220	244
504	14
472	21
0	0
0	309
21	299
1	352
38	233
0	18
1062	39
27	1
182	8
19	95
0	94
174	9
3404	95
63	1
14	0
87	5
0	0
401	18
1309	53
504	18
156	10
0	0
0	0
1	0
667	12
473	17
612	35
14	0
508	22
0	0
47	26
4	0
5448	143
428	9
66	6
136	2
0	42
0	42
10	2
16	0
140	9
504	18
486	22
0	4
0	4
155	9
6	0
1479	52
26	2
50	3
0	0
0	0
193	6
1	0
72	4
0	0
503	18
189	11
113	9
403	15
276	8
26887	502
572	21
71	623
66	623
7	0
0	0
0	1
0	1
76	1
2127	77
426	18
4178	205
485	16
1	1
231	7
4	2
0	0
41	1
0	0
1	0
761	199
100	1
833	37
1	2
38	1
258	8
0	0
0	0
36	0
584	24
52	540
259	548
593	21
664	33
195	6
614	20
1	97
20	97
0	36
0	36
0	34
1	34
0	33
0	0
0	0
20	5
0	3
82	2
36	2
5	0
14	1
98	5
4	50
86	52
7	0
519	8
30	2
46	15
7	24
7	24
0	0
336	15
0	2
1456	38
369	17
16	1
28	1
2502	75
26	25
302	18
35	1
3167	110
25	0
4	0
0	9
472	19
0	89
0	0
0	0
80	4
115	4
0	0
1103	66
0	0
2	0
0	1
13	17
22	0
26	0
923	25
0	1
329	11
344	10
90	2758
11	2758
1	0
7501	242
282	14
0	1
118	2
0	1
0	0
11	1
3260	143
22	1
660	19
0	0
563	22
0	0
0	0
871	38
901	220
6	0
1362	36
1607	254
0	0
110	4
0	0
2	0
187	3
1	0
124	3
6	0
0	0
575	13
1175	48
0	0
0	0
257	13
0	0
62	2
18	0
99	1
613	10
45	1
535	25
17289	385
193	13
0	0
0	0
150	7
115	1
308	14
19	0
27	13
41	3
3	0
499	32
1661	59
95	4
0	0
2087	61
4	13
1	1
0	0
0	0
0	0
100	69
0	64
469	23
1	0
2345	99
41	1
315	7
0	148
0	893
0	632
154	899
1831	82
0	0
23	1
3534	152
216	149
1	144
4	0
8	2
3	0
6	0
299	10
3	0
559	19
463	19
5	19
520	20
0	0
434	13
520	15
0	0
291	8
211	7
1	72
16	0
615	13
1	0
442	13
72	2
8	0
50	7
40	3
463	17
2	0
2	0
51	2
165	3
0	0
50	161
85	162
0	0
61	12
2	28
5	27
1603	79
0	35
21	1
74	2
0	0
1	0
169	5
397	48
7805	155
0	0
507	14
219	11
0	0
814	28
5	0
237	11
1229	48
167	130
72	17
302	8
1701	82
283	9
498	26
365	772
0	759
12	0
91	2
579	140
118	4
289	9
436	14
9	0
0	0
0	0
21	2
6	0
986	32
3	0
0	358
116	361
4637	108
0	0
28	322
5	321
765	30
0	0
3100	76
36	24
2899	89
15	0
367	15
33	1
375	13
5	0
0	1
0	0
0	0
37	1
2664	100
777	23
90	3
124	1
0	0
0	0
659	26
0	0
26	1
529	164
406	343
0	466
279	14
239	14
451	11
1	0
0	0
16	4
145	9
0	1
0	1
0	0
1	0
386	20
132	4
51	4
2	1
413	4
0	0
0	0
526	7
1640	45
0	0
337	18
6	0
15	2
7	12
1531	68
0	0
0	0
374	18
0	0
0	0
1305	57
0	0
498	12
0	0
1	0
384	16
7	0
148	8
404	15
1330	60
17	1
450	21
155	4
2	0
954	41
1	0
9	0
0	0
60	4
1	0
7	0
1	0
174	7
73	2
0	0
2	6
4	0
1	0
406	16
944	30
196	3
13	78
0	77
34	1
152	4
1	0
0	0
4773	169
0	0
0	0
208	15
21	0
0	0
12	1
270	174
19	10
38	1
13	1
506	34
0	113
707	15
353	8
1619	70
80	2
0	0
0	0
584	15
389	12
0	0
0	0
0	20
28	21
4	0
28	12
0	0
165	9
1116	52
0	0
47	0
23	40
0	40
0	0
71	2
6	0
32	1811
86	1814
0	0
26	0
0	0
205	11
23	1
150	7
0	0
27156	1056
0	0
132	4
857	31
54	24
9	47
0	46
0	0
4	3
0	0
355	12
1	0
1	1
2	0
335	14
890	33
0	30
7	30
0	742
1	743
0	715
1	0
11	1
1	1
1529	50
6	0
0	0
0	1
2	2
5	0
8	1
2621	145
28	1
409	10
100	0
23	1
0	0
545	19
52	3
471	18
24	55
8	55
0	0
1	0
5	0
180	4
52	2
0	0
0	0
63	4
5	104
18	104
0	0
280	10
20	1
34	2
787	27
1853	85
29	3
1147	30
204	8
0	0
0	0
54	12
174	6
8	0
91	40
1	0
21	1
386	10
239	10
0	0
1	2
22	2
1	0
0	0
0	0
3	0
34	1
36	1
0	0
0	18
0	17
97	1
0	0
126	9
9	0
1390	59
0	0
3	0
75	4
1	33
0	0
21	3
0	0
0	0
0	0
7	0
113	4
438	11
72	2
2400	98
0	0
0	22
3	22
285	16
0	0
0	0
1	0
321	10
94	7
0	0
0	0
2	0
29	0
35	5
47	3
79	6
326	9
813	95
0	10
9	728
226	737
378	16
0	0
40	3
948	39
3856	123
3	0
14	5
57	7
0	42
0	42
33	0
0	0
495	32
545	20
180	17
222	9
1	0
4	0
0	0
14	0
221	4
0	0
423	19
136	4
199	4
21	2
293	7
0	0
1	0
405	12
0	0
1209	53
356	9
0	0
821	23
576	23
427	10
2730	114
23	0
865	25
370	17
1022	39
0	0
18	9
8	1
47	1
154	5
0	0
11	2
21	0
0	0
1023	37
0	0
502	14
1	0
2465	89
0	0
6	17
30	19
243	5
23	1
985	25
0	0
61	28
126	22
52	2
265	12
265	15
1	3
2	204
31	205
0	0
2	28
0	28
68	2
112	2
93	5
3	7
131	3
0	0
0	0
19	28
52	0
431	11
0	38
2017	80
4	0
18	2
73	18
544	26
63	5
212	6
1	0
12	0
0	0
1192	27
612	19
691	54
57	3
149	1
124	3
0	0
694	26
174	7
242	2
0	0
1410	60
83	1
0	0
131	5
0	0
107	15
2	806
113	811
349	12
23	2
0	0
5436	153
1	0
5	12
880	24
2	0
834	35
11	0
4	0
7	0
42	1
0	0
0	0
60	1
0	0
72	3
23	2
695	30
8	1
244	4
0	0
379	12
0	0
1827	98
117	3
182	6
110	4
549	24
76	12
9	170
20	5
1	0
1	0
283	6
21	1
168	7
448	19
34	0
334	10
344	15
42	3
0	0
166	1
0	0
302	5
2	107
159	2
52	1
2	0
60	1
7	48
398	18
445	16
270	18
146	7
0	0
0	0
0	0
190	8
52	2
1380	51
0	0
0	0
1228	62
402	6
6	0
243	4
0	2
593	22
678	20
12	166
0	0
406	9
5	0
101	5
13	2
183	11
2137	57
212	8
7	1
179	4
0	0
69	0
303	10
261	5
58	2
790	39
24	1
10	1
3	0
60	104
213	9
1	0
131	2
26	1
85	3
226	11
7	0
0	0
122	5
883	37
24	0
1211	50
7009	8020
481	21
1123	50
51	1
0	0
685	22
983	38
1568	75
512	13
3	3
16	0
7	1
0	0
0	1
23	0
2	0
93	5
536	28
15	2
6	1
82	11
76	6
5	0
59	3
154	10
98	3
72	5
1296	47
661	21
322	17
0	2
1101	29
17	1
497	10
44	2
881	32
131	5
196	5
51	2
503	16
127	5
0	0
1	0
0	0
3498	96
0	0
706	133
0	0
117	7
0	0
70	1
1	0
434	12
0	0
178	1
535	28
13	0
8446	238
44	9
64	9
1555	53
0	0
282	10
9	0
431	11
155	2
114	2
1526	546
0	0
168	14
74	4
0	1
992	22
0	0
40	0
0	0
0	0
401	13
9	0
0	0
0	0
0	0
185	14
74	1
0	0
9	1
15	1
33	64
3028	103
0	0
56	2
5561	224
0	0
34	4
0	0
2	0
30	0
392	15
0	0
0	0
1	0
76	2
0	0
8	3
761	21
4	0
30	4
291	5
1667	33
1450	42
30	1
6	0
251	12
1322	45
12	17
113	3
487	14
0	0
0	0
1342	68
13	10
16	31
35	19
71	0
28	1
163	9
13	1
20	0
63	1
674	24
691	22
12	0
4	148
43	8
238	6
1	0
256	52
809	33
0	0
3	0
486	17
0	0
0	0
432	17
0	0
34	0
2657	113
